customer_state,order_purchase_date,Total_sales
BA,2018-01-20,942.65
BA,2018-01-21,588.1099999999999
BA,2018-01-22,1896.52
BA,2018-01-23,673.15
BA,2018-01-24,2661.9199999999996
BA,2018-01-25,1646.67
BA,2018-01-26,1253.7199999999998
BA,2018-01-27,527.73
BA,2018-01-28,3843.16
BA,2018-01-29,3435.85
BA,2018-01-30,2854.24
BA,2018-01-31,1352.55
BA,2018-02-01,7072.3
BA,2018-02-02,1856.23
BA,2018-02-03,347.78999999999996
BA,2018-02-04,1118.32
BA,2018-02-05,3274.28
BA,2018-02-06,2004.15
BA,2018-02-07,926.0000000000001
BA,2018-02-08,2514.08
BA,2018-02-09,6505.999999999999
BA,2018-02-10,1019.99
BA,2018-02-11,1043.54
BA,2018-02-12,700.8899999999999
BA,2018-02-13,266.08
BA,2018-02-14,4842.0
BA,2018-02-15,2259.46
BA,2018-02-16,2294.5899999999997
BA,2018-02-17,266.48
BA,2018-02-18,1470.7799999999997
BA,2018-02-19,1994.8
BA,2018-02-20,1378.92
BA,2018-02-21,1024.44
BA,2018-02-22,3181.6300000000006
BA,2018-02-23,1717.7399999999998
BA,2018-02-24,1176.01
BA,2018-02-25,1215.6599999999999
BA,2018-02-26,3405.68
BA,2018-02-27,1228.75
BA,2018-02-28,2112.3199999999997
BA,2018-03-01,2231.99
BA,2018-03-02,758.1
BA,2018-03-03,1467.2600000000002
BA,2018-03-04,1186.51
BA,2018-03-05,1538.24
BA,2018-03-06,5962.7
BA,2018-03-07,1782.48
BA,2018-03-08,1095.1100000000001
BA,2018-03-09,145.5
BA,2018-03-10,601.4
BA,2018-03-11,1289.78
BA,2018-03-12,1094.64
BA,2018-03-13,1179.1699999999998
BA,2018-03-14,1315.63
BA,2018-03-15,2193.12
BA,2018-03-16,1997.4700000000003
BA,2018-03-17,608.32
BA,2018-03-18,939.0200000000001
BA,2018-03-19,1640.3
BA,2018-03-20,1280.29
BA,2018-03-21,2739.9399999999996
BA,2018-03-22,2490.66
BA,2018-03-23,642.23
BA,2018-03-24,1305.6799999999998
BA,2018-03-25,1957.61
BA,2018-03-26,3848.09
BA,2018-03-27,1970.88
BA,2018-03-28,2885.2
BA,2018-03-29,850.8499999999999
BA,2018-03-30,1242.76
BA,2018-03-31,574.6300000000001
BA,2018-04-01,837.02
BA,2018-04-02,6765.04
BA,2018-04-03,1193.98
BA,2018-04-04,2001.66
BA,2018-04-05,2371.09
BA,2018-04-06,1228.6999999999998
BA,2018-04-07,847.4
BA,2018-04-08,782.6
BA,2018-04-09,1827.3000000000002
BA,2018-04-10,976.72
BA,2018-04-11,1309.19
BA,2018-04-12,587.0799999999999
BA,2018-04-13,1285.87
BA,2018-04-14,312.24
BA,2018-04-15,284.64
BA,2018-04-16,799.05
BA,2018-04-17,866.57
BA,2018-04-18,1730.8999999999999
BA,2018-04-19,930.52
BA,2018-04-20,4602.2300000000005
BA,2018-04-21,803.42
BA,2018-04-22,6838.5599999999995
BA,2018-04-23,2040.8899999999999
BA,2018-04-24,1094.35
BA,2018-04-25,1678.51
BA,2018-04-26,1259.4699999999998
BA,2018-04-27,1021.25
BA,2018-04-28,944.41
BA,2018-04-29,624.3
BA,2018-04-30,1774.66
BA,2018-05-01,1907.6100000000001
BA,2018-05-02,1300.32
BA,2018-05-03,1506.81
BA,2018-05-04,1289.7600000000002
BA,2018-05-05,1722.03
BA,2018-05-06,844.8900000000001
BA,2018-05-07,1913.09
BA,2018-05-08,1349.42
BA,2018-05-09,1804.33
BA,2018-05-10,3126.92
BA,2018-05-11,2213.49
BA,2018-05-12,800.94
BA,2018-05-13,823.6899999999999
BA,2018-05-14,1182.5700000000002
BA,2018-05-15,3850.5599999999995
BA,2018-05-16,3320.54
BA,2018-05-17,696.9
BA,2018-05-18,810.2499999999999
BA,2018-05-19,1680.6399999999999
BA,2018-05-20,3606.9900000000002
BA,2018-05-21,174.32
BA,2018-05-22,1402.6
BA,2018-05-23,1838.91
BA,2018-05-24,53.379999999999995
BA,2018-05-25,2089.63
BA,2018-05-26,386.34000000000003
BA,2018-05-27,337.74
BA,2018-05-28,5366.840000000001
BA,2018-05-29,552.3399999999999
BA,2018-05-30,1449.54
BA,2018-05-31,970.8799999999999
BA,2018-06-01,1285.55
BA,2018-06-02,747.65
BA,2018-06-03,2082.33
BA,2018-06-04,1016.8000000000001
BA,2018-06-05,1450.29
BA,2018-06-06,1764.19
BA,2018-06-07,665.1700000000001
BA,2018-06-08,943.7500000000001
BA,2018-06-09,1491.26
BA,2018-06-10,1584.3400000000001
BA,2018-06-11,1103.22
BA,2018-06-12,8271.810000000001
BA,2018-06-13,1507.77
BA,2018-06-14,1331.6299999999999
BA,2018-06-15,5708.689999999999
BA,2018-06-16,1087.8
BA,2018-06-17,788.48
BA,2018-06-18,1389.3600000000001
BA,2018-06-19,1399.09
BA,2018-06-20,2610.06
BA,2018-06-21,1523.57
BA,2018-06-22,249.58999999999997
BA,2018-06-23,416.73
BA,2018-06-24,1593.0900000000001
BA,2018-06-25,896.4000000000001
BA,2018-06-26,2589.4800000000005
BA,2018-06-27,1013.88
BA,2018-06-28,3202.81
BA,2018-06-29,478.68000000000006
BA,2018-06-30,1365.8000000000002
BA,2018-07-01,1433.2399999999998
BA,2018-07-02,1837.54
BA,2018-07-03,1620.29
BA,2018-07-04,1186.77
BA,2018-07-05,1589.99
BA,2018-07-06,352.43
BA,2018-07-07,874.61
BA,2018-07-08,231.4
BA,2018-07-09,450.1
BA,2018-07-10,1791.47
BA,2018-07-11,914.6799999999998
BA,2018-07-12,930.69
BA,2018-07-13,1215.5
BA,2018-07-14,347.03
BA,2018-07-15,649.53
BA,2018-07-16,807.3900000000001
BA,2018-07-17,1152.02
BA,2018-07-18,1146.0100000000002
BA,2018-07-19,1557.2199999999998
BA,2018-07-20,657.97
BA,2018-07-21,311.27
BA,2018-07-22,1113.26
BA,2018-07-23,6324.1500000000015
BA,2018-07-24,1736.74
BA,2018-07-25,1380.98
BA,2018-07-26,3041.4
BA,2018-07-27,460.85999999999996
BA,2018-07-28,2417.34
BA,2018-07-29,1268.5700000000002
BA,2018-07-30,984.72
BA,2018-07-31,1522.1100000000001
BA,2018-08-01,1143.23
BA,2018-08-02,2971.29
BA,2018-08-03,1824.09
BA,2018-08-04,1725.47
BA,2018-08-05,1600.2600000000002
BA,2018-08-06,2182.05
BA,2018-08-07,2159.2799999999997
BA,2018-08-08,809.0200000000001
BA,2018-08-09,3356.26
BA,2018-08-10,1314.98
BA,2018-08-11,1269.45
BA,2018-08-12,767.7700000000001
BA,2018-08-13,2209.02
BA,2018-08-14,735.05
BA,2018-08-15,2426.44
BA,2018-08-16,1150.0
BA,2018-08-17,792.48
BA,2018-08-18,623.96
BA,2018-08-19,336.19
BA,2018-08-20,1606.84
BA,2018-08-21,1084.18
BA,2018-08-22,769.94
BA,2018-08-23,991.4699999999999
BA,2018-08-24,493.98
BA,2018-08-25,442.4
BA,2018-08-26,1049.83
BA,2018-08-28,76.88
BA,2018-08-29,48.56
CE,2016-09-15,116.89
CE,2016-10-05,310.97
CE,2016-10-07,151.63
CE,2016-10-08,177.59
CE,2017-01-05,369.22
CE,2017-01-13,561.42
CE,2017-01-16,275.39
CE,2017-01-19,753.0699999999999
CE,2017-01-24,67.53
CE,2017-01-25,137.74
CE,2017-01-26,931.57
CE,2017-01-28,189.67000000000002
CE,2017-01-29,62.79
CE,2017-01-31,208.54999999999998
CE,2017-02-01,181.95
CE,2017-02-02,247.98000000000002
CE,2017-02-03,555.83
CE,2017-02-05,81.67
CE,2017-02-06,258.86
CE,2017-02-07,432.18999999999994
CE,2017-02-08,713.2
CE,2017-02-09,483.89000000000004
CE,2017-02-11,154.47
CE,2017-02-12,174.08
CE,2017-02-13,230.74
CE,2017-02-14,222.91
CE,2017-02-16,73.06
CE,2017-02-17,71.65
CE,2017-02-18,120.16
CE,2017-02-19,86.43
CE,2017-02-22,337.18
CE,2017-02-23,858.84
CE,2017-02-24,82.37
CE,2017-02-26,720.98
CE,2017-03-01,240.38
CE,2017-03-02,112.11999999999999
CE,2017-03-04,414.65999999999997
CE,2017-03-05,226.66
CE,2017-03-06,147.38
CE,2017-03-07,332.71
CE,2017-03-09,138.15
CE,2017-03-10,64.15
CE,2017-03-11,70.53
CE,2017-03-14,122.04
CE,2017-03-15,201.83
CE,2017-03-16,248.81
CE,2017-03-19,160.44
CE,2017-03-20,498.71
CE,2017-03-22,354.1
CE,2017-03-23,43.62
CE,2017-03-24,187.06
CE,2017-03-25,340.87
CE,2017-03-27,54.83
CE,2017-03-28,172.47
CE,2017-03-31,122.98
CE,2017-04-01,380.51
CE,2017-04-02,462.84
CE,2017-04-04,535.73
CE,2017-04-05,59.84
CE,2017-04-07,61.31
CE,2017-04-10,8356.1
CE,2017-04-11,129.66
CE,2017-04-12,471.81999999999994
CE,2017-04-13,170.72
CE,2017-04-14,68.62
CE,2017-04-19,352.55
CE,2017-04-20,97.46000000000001
CE,2017-04-21,99.74
CE,2017-04-22,56.629999999999995
CE,2017-04-24,185.88
CE,2017-04-25,577.71
CE,2017-04-26,152.95
CE,2017-04-27,117.59
CE,2017-04-28,292.68
CE,2017-04-29,1506.54
CE,2017-05-02,180.06
CE,2017-05-03,922.95
CE,2017-05-04,69.84
CE,2017-05-05,244.71
CE,2017-05-06,919.0600000000001
CE,2017-05-07,522.14
CE,2017-05-08,77.82
CE,2017-05-09,1735.33
CE,2017-05-10,691.34
CE,2017-05-11,222.8
CE,2017-05-12,511.09
CE,2017-05-13,396.03
CE,2017-05-14,404.27
CE,2017-05-16,452.93
CE,2017-05-17,949.8
CE,2017-05-18,2114.1200000000003
CE,2017-05-19,891.52
CE,2017-05-21,135.44
CE,2017-05-22,110.86
CE,2017-05-23,893.4300000000001
CE,2017-05-24,1190.06
CE,2017-05-25,366.89
CE,2017-05-26,140.41
CE,2017-05-28,88.72
CE,2017-05-29,118.93
CE,2017-05-31,753.01
CE,2017-06-02,762.23
CE,2017-06-03,87.81
CE,2017-06-04,305.41
CE,2017-06-06,594.69
CE,2017-06-07,206.51
CE,2017-06-08,1099.48
CE,2017-06-09,64.38
CE,2017-06-10,215.6
CE,2017-06-11,228.59
CE,2017-06-12,277.56
CE,2017-06-13,357.07
CE,2017-06-15,394.59000000000003
CE,2017-06-17,396.14
CE,2017-06-18,305.29
CE,2017-06-19,1573.74
CE,2017-06-20,423.51
CE,2017-06-21,830.63
CE,2017-06-23,112.16
CE,2017-06-27,396.86
CE,2017-06-29,993.59
CE,2017-06-30,186.23
CE,2017-07-02,118.25999999999999
CE,2017-07-03,48.129999999999995
CE,2017-07-04,67.28999999999999
CE,2017-07-05,1114.02
CE,2017-07-07,299.17
CE,2017-07-08,228.86
CE,2017-07-09,489.23999999999995
CE,2017-07-10,375.75
CE,2017-07-11,168.55
CE,2017-07-12,147.13
CE,2017-07-13,2041.38
CE,2017-07-16,220.75
CE,2017-07-17,310.42
CE,2017-07-18,607.5600000000001
CE,2017-07-19,838.6
CE,2017-07-20,235.26
CE,2017-07-21,402.07
CE,2017-07-22,213.59
CE,2017-07-23,107.97999999999999
CE,2017-07-24,417.17
CE,2017-07-25,1225.31
CE,2017-07-27,496.81
CE,2017-07-28,248.24
CE,2017-07-30,808.78
CE,2017-07-31,369.87
CE,2017-08-01,221.59000000000003
CE,2017-08-02,453.3
CE,2017-08-03,172.84
CE,2017-08-04,131.47
CE,2017-08-05,154.54000000000002
CE,2017-08-06,48.25
CE,2017-08-07,454.21
CE,2017-08-08,708.1800000000001
CE,2017-08-09,182.63
CE,2017-08-10,1382.9700000000003
CE,2017-08-12,692.0799999999999
CE,2017-08-13,282.61
CE,2017-08-14,394.99
CE,2017-08-15,193.78
CE,2017-08-16,444.1
CE,2017-08-17,385.06
CE,2017-08-18,193.0
CE,2017-08-19,1231.1
CE,2017-08-20,226.28
CE,2017-08-22,576.6
CE,2017-08-23,697.82
CE,2017-08-25,343.42999999999995
CE,2017-08-26,179.56
CE,2017-08-27,942.46
CE,2017-08-28,126.28999999999999
CE,2017-08-29,409.34
CE,2017-08-31,166.74
CE,2017-09-01,126.56
CE,2017-09-02,245.85999999999999
CE,2017-09-03,82.67
CE,2017-09-04,504.64
CE,2017-09-05,732.1899999999999
CE,2017-09-06,125.42999999999999
CE,2017-09-07,208.68
CE,2017-09-09,234.38
CE,2017-09-10,427.54
CE,2017-09-11,760.65
CE,2017-09-12,1734.3600000000001
CE,2017-09-13,602.18
CE,2017-09-15,458.59
CE,2017-09-17,226.23
CE,2017-09-18,256.27
CE,2017-09-19,111.28999999999999
CE,2017-09-20,151.17000000000002
CE,2017-09-23,38.82
CE,2017-09-24,571.1500000000001
CE,2017-09-25,488.6
CE,2017-09-26,428.53999999999996
CE,2017-09-27,947.3899999999999
CE,2017-09-28,919.86
CE,2017-09-29,302.27
CE,2017-09-30,636.27
CE,2017-10-01,102.84
CE,2017-10-02,181.70000000000002
CE,2017-10-03,612.88
CE,2017-10-04,82.47
CE,2017-10-05,1025.17
CE,2017-10-06,581.24
CE,2017-10-07,115.22
CE,2017-10-08,348.43999999999994
CE,2017-10-09,1182.5
CE,2017-10-10,244.47000000000003
CE,2017-10-11,612.9699999999999
CE,2017-10-12,682.08
CE,2017-10-13,168.06
CE,2017-10-14,367.03
CE,2017-10-15,421.91
CE,2017-10-16,1548.9099999999999
CE,2017-10-17,130.03
CE,2017-10-18,420.15000000000003
CE,2017-10-19,1294.51
CE,2017-10-21,568.09
CE,2017-10-22,445.8399999999999
CE,2017-10-23,252.4
CE,2017-10-24,225.06
CE,2017-10-25,661.6700000000001
CE,2017-10-26,215.11
CE,2017-10-27,505.28
CE,2017-10-28,123.12
CE,2017-11-01,987.24
CE,2017-11-04,118.02
CE,2017-11-05,54.739999999999995
CE,2017-11-06,1161.29
CE,2017-11-07,52.33
CE,2017-11-08,1556.4899999999998
CE,2017-11-09,244.03
CE,2017-11-10,65.62
CE,2017-11-11,450.35999999999996
CE,2017-11-12,840.75
CE,2017-11-13,338.28
CE,2017-11-14,472.08
CE,2017-11-15,623.5
CE,2017-11-16,389.63
CE,2017-11-17,4596.94
CE,2017-11-18,496.04
CE,2017-11-19,272.11
CE,2017-11-20,96.93
CE,2017-11-21,131.82999999999998
CE,2017-11-22,512.6700000000001
CE,2017-11-23,842.34
CE,2017-11-24,2673.01
CE,2017-11-25,1662.7400000000002
CE,2017-11-26,812.68
CE,2017-11-27,2733.62
CE,2017-11-28,2399.94
CE,2017-11-29,609.87
CE,2017-12-01,864.5
CE,2017-12-02,125.85000000000001
CE,2017-12-03,568.4
CE,2017-12-04,3186.23
CE,2017-12-05,450.99
CE,2017-12-06,577.6600000000001
CE,2017-12-07,467.61
CE,2017-12-09,45.53
CE,2017-12-10,52.93
CE,2017-12-11,176.99
CE,2017-12-12,476.55
CE,2017-12-13,183.62
CE,2017-12-14,336.73
CE,2017-12-15,123.66999999999999
CE,2017-12-16,393.01
CE,2017-12-18,152.61
CE,2017-12-19,161.74
CE,2017-12-20,826.87
CE,2017-12-21,287.97
CE,2017-12-22,648.5100000000001
CE,2017-12-23,852.01
CE,2017-12-25,420.56000000000006
CE,2017-12-26,325.46
CE,2017-12-27,235.68
CE,2017-12-28,238.61
CE,2017-12-29,1692.8200000000002
CE,2017-12-30,127.37
CE,2017-12-31,156.85
CE,2018-01-01,115.11
CE,2018-01-02,320.03000000000003
CE,2018-01-03,504.96000000000004
CE,2018-01-04,497.99
CE,2018-01-05,352.71000000000004
CE,2018-01-06,1226.46
CE,2018-01-08,963.01
CE,2018-01-09,279.05
CE,2018-01-10,1847.8600000000001
CE,2018-01-11,310.98
CE,2018-01-12,987.77
CE,2018-01-13,847.3700000000001
CE,2018-01-14,429.54
CE,2018-01-15,1623.02
CE,2018-01-16,1649.6700000000003
CE,2018-01-17,322.86
CE,2018-01-18,782.7299999999999
CE,2018-01-19,368.21000000000004
CE,2018-01-21,1257.62
CE,2018-01-22,82.25
CE,2018-01-23,2316.52
CE,2018-01-24,1519.08
CE,2018-01-25,150.96
CE,2018-01-26,300.75
CE,2018-01-27,325.72999999999996
CE,2018-01-28,362.37
CE,2018-01-29,613.03
CE,2018-01-30,198.53
CE,2018-01-31,349.6
CE,2018-02-01,1295.95
CE,2018-02-02,615.76
CE,2018-02-03,682.45
CE,2018-02-04,3152.18
CE,2018-02-05,352.45
CE,2018-02-07,314.21
CE,2018-02-08,2406.1899999999996
CE,2018-02-09,1735.89
CE,2018-02-10,352.96
CE,2018-02-11,57.629999999999995
CE,2018-02-12,994.7200000000001
CE,2018-02-13,95.76
CE,2018-02-14,176.23000000000002
CE,2018-02-15,382.33000000000004
CE,2018-02-16,983.8900000000001
CE,2018-02-17,302.0
CE,2018-02-18,124.34
CE,2018-02-19,211.7
CE,2018-02-20,668.8800000000001
CE,2018-02-21,386.32
CE,2018-02-22,198.71
CE,2018-02-23,351.85
CE,2018-02-24,338.17
CE,2018-02-25,273.28000000000003
CE,2018-02-26,287.0
CE,2018-02-27,987.9300000000001
CE,2018-02-28,738.43
CE,2018-03-01,1207.85
CE,2018-03-02,167.32
CE,2018-03-03,281.35
CE,2018-03-04,693.96
CE,2018-03-05,369.86
CE,2018-03-06,1140.8600000000001
CE,2018-03-07,479.39
CE,2018-03-08,1592.58
CE,2018-03-09,1924.12
CE,2018-03-10,409.90999999999997
CE,2018-03-11,334.03999999999996
CE,2018-03-12,496.77
CE,2018-03-13,1502.8899999999999
CE,2018-03-14,558.74
CE,2018-03-15,106.24000000000001
CE,2018-03-16,2415.23
CE,2018-03-17,550.3199999999999
CE,2018-03-18,2497.38
CE,2018-03-19,764.01
CE,2018-03-20,868.95
CE,2018-03-21,904.8900000000001
CE,2018-03-22,434.07
CE,2018-03-23,247.59000000000003
CE,2018-03-24,171.44
CE,2018-03-26,384.92
CE,2018-03-27,1283.54
CE,2018-03-28,842.58
CE,2018-03-29,349.88
CE,2018-03-30,175.90999999999997
CE,2018-03-31,168.64000000000001
CE,2018-04-01,5455.56
CE,2018-04-02,737.6500000000001
CE,2018-04-03,532.75
CE,2018-04-04,1628.8400000000001
CE,2018-04-05,676.12
CE,2018-04-06,290.0
CE,2018-04-07,347.1
CE,2018-04-08,691.94
CE,2018-04-09,356.91999999999996
CE,2018-04-10,119.94
CE,2018-04-11,951.8600000000001
CE,2018-04-12,624.06
CE,2018-04-13,165.38
CE,2018-04-14,53.75
CE,2018-04-15,240.03
CE,2018-04-16,603.0400000000001
CE,2018-04-17,958.9399999999999
CE,2018-04-18,353.25
CE,2018-04-19,793.04
CE,2018-04-20,767.21
CE,2018-04-21,562.36
CE,2018-04-22,252.16
CE,2018-04-23,551.33
CE,2018-04-24,439.53
CE,2018-04-25,645.88
CE,2018-04-26,728.69
CE,2018-04-27,99.95
CE,2018-04-28,496.09999999999997
CE,2018-04-29,143.29
CE,2018-04-30,141.73
CE,2018-05-01,2277.43
CE,2018-05-02,166.63
CE,2018-05-03,297.53
CE,2018-05-04,1972.82
CE,2018-05-06,259.90999999999997
CE,2018-05-07,1335.0
CE,2018-05-08,1814.05
CE,2018-05-09,768.7099999999999
CE,2018-05-10,856.3399999999999
CE,2018-05-11,344.22
CE,2018-05-12,899.28
CE,2018-05-13,498.3299999999999
CE,2018-05-14,290.05
CE,2018-05-15,4121.42
CE,2018-05-16,1923.0900000000001
CE,2018-05-17,242.29
CE,2018-05-18,821.31
CE,2018-05-19,362.31
CE,2018-05-20,166.4
CE,2018-05-21,141.17000000000002
CE,2018-05-22,306.99
CE,2018-05-23,662.62
CE,2018-05-24,225.11
CE,2018-05-26,173.44
CE,2018-05-27,92.08
CE,2018-05-28,487.71000000000004
CE,2018-05-29,55.629999999999995
CE,2018-05-30,63.99
CE,2018-05-31,98.88
CE,2018-06-01,87.8
CE,2018-06-02,314.72
CE,2018-06-03,285.51
CE,2018-06-04,400.5400000000001
CE,2018-06-05,98.37
CE,2018-06-06,273.34
CE,2018-06-07,812.6
CE,2018-06-08,250.46
CE,2018-06-09,176.98000000000002
CE,2018-06-10,807.9000000000001
CE,2018-06-11,208.2
CE,2018-06-12,361.42
CE,2018-06-13,718.2500000000001
CE,2018-06-14,173.85
CE,2018-06-15,700.0699999999999
CE,2018-06-16,404.26
CE,2018-06-17,577.98
CE,2018-06-18,719.67
CE,2018-06-19,252.78
CE,2018-06-21,601.6899999999999
CE,2018-06-22,789.8600000000001
CE,2018-06-23,112.11999999999999
CE,2018-06-25,1633.09
CE,2018-06-26,479.38
CE,2018-06-27,67.53
CE,2018-06-28,564.01
CE,2018-06-29,465.45000000000005
CE,2018-06-30,104.28
CE,2018-07-01,439.05000000000007
CE,2018-07-02,453.13
CE,2018-07-03,365.07
CE,2018-07-05,1757.24
CE,2018-07-06,1297.35
CE,2018-07-07,613.54
CE,2018-07-09,77.15
CE,2018-07-10,589.8599999999999
CE,2018-07-12,70.84
CE,2018-07-13,416.74
CE,2018-07-14,43.79
CE,2018-07-15,1371.45
CE,2018-07-16,914.83
CE,2018-07-18,168.81
CE,2018-07-19,474.73
CE,2018-07-20,403.26
CE,2018-07-21,1230.66
CE,2018-07-22,230.36999999999998
CE,2018-07-23,303.55
CE,2018-07-24,183.95
CE,2018-07-25,2255.52
CE,2018-07-26,1320.02
CE,2018-07-27,210.64000000000001
CE,2018-07-28,282.05999999999995
CE,2018-07-30,584.2
CE,2018-07-31,621.6899999999999
CE,2018-08-01,418.50000000000006
CE,2018-08-02,858.3199999999999
CE,2018-08-03,635.48
CE,2018-08-04,1129.1200000000001
CE,2018-08-05,307.66999999999996
CE,2018-08-06,1000.5699999999999
CE,2018-08-07,1450.57
CE,2018-08-08,773.98
CE,2018-08-09,119.88999999999999
CE,2018-08-10,363.0
CE,2018-08-11,594.8599999999999
CE,2018-08-12,622.92
CE,2018-08-13,235.56
CE,2018-08-14,864.03
CE,2018-08-15,336.25
CE,2018-08-16,485.84000000000003
CE,2018-08-18,114.9
CE,2018-08-19,790.32
CE,2018-08-20,327.02
CE,2018-08-21,11231.08
CE,2018-08-22,625.5
CE,2018-08-23,1967.61
CE,2018-08-26,270.35
CE,2018-08-27,420.11
CE,2018-08-28,134.58999999999997
DF,2016-10-04,88.43
DF,2016-10-05,238.69
DF,2016-10-06,94.3
DF,2016-10-07,769.2
DF,2016-10-08,386.6
DF,2016-10-09,162.11999999999998
DF,2017-01-05,39.0
DF,2017-01-09,325.54
DF,2017-01-12,139.54000000000002
DF,2017-01-15,225.71
DF,2017-01-18,62.09
DF,2017-01-19,529.69
DF,2017-01-21,773.14
DF,2017-01-22,265.4
DF,2017-01-24,47.76
DF,2017-01-25,258.26
DF,2017-01-27,115.62
DF,2017-01-28,120.88000000000001
DF,2017-01-29,77.25
DF,2017-01-30,98.42999999999999
DF,2017-01-31,309.51
DF,2017-02-01,111.02000000000001
DF,2017-02-02,331.47
DF,2017-02-03,459.98
DF,2017-02-04,68.11
DF,2017-02-05,300.34
DF,2017-02-06,1371.06
DF,2017-02-07,743.79
DF,2017-02-08,1080.42
DF,2017-02-09,325.51
DF,2017-02-10,128.35
DF,2017-02-12,68.61
DF,2017-02-15,165.8
DF,2017-02-16,256.43
DF,2017-02-18,93.0
DF,2017-02-19,179.12
DF,2017-02-20,135.49
DF,2017-02-21,68.61
DF,2017-02-22,145.47
DF,2017-02-24,607.88
DF,2017-03-01,1144.4
DF,2017-03-02,44.0
DF,2017-03-03,521.38
DF,2017-03-04,225.72
DF,2017-03-05,489.12
DF,2017-03-07,109.38
DF,2017-03-08,65.45
DF,2017-03-12,367.61
DF,2017-03-14,568.11
DF,2017-03-15,67.62
DF,2017-03-16,756.49
DF,2017-03-17,121.09
DF,2017-03-18,1631.29
DF,2017-03-19,165.65
DF,2017-03-20,160.84
DF,2017-03-21,1661.39
DF,2017-03-22,63.230000000000004
DF,2017-03-23,634.61
DF,2017-03-25,143.3
DF,2017-03-26,173.76999999999998
DF,2017-03-27,449.25999999999993
DF,2017-03-28,264.94
DF,2017-03-30,181.3
DF,2017-03-31,660.62
DF,2017-04-01,603.81
DF,2017-04-03,57.09
DF,2017-04-04,120.41
DF,2017-04-05,861.65
DF,2017-04-06,359.91999999999996
DF,2017-04-07,36.019999999999996
DF,2017-04-08,106.16
DF,2017-04-10,265.90999999999997
DF,2017-04-11,325.54
DF,2017-04-13,190.85000000000002
DF,2017-04-14,191.68
DF,2017-04-15,354.37
DF,2017-04-17,267.02
DF,2017-04-18,153.63
DF,2017-04-19,141.38
DF,2017-04-20,114.25
DF,2017-04-21,378.35
DF,2017-04-22,48.01
DF,2017-04-23,313.23
DF,2017-04-24,270.07000000000005
DF,2017-04-26,108.6
DF,2017-04-28,100.33999999999999
DF,2017-04-29,145.3
DF,2017-04-30,554.0
DF,2017-05-01,388.74
DF,2017-05-02,355.5200000000001
DF,2017-05-03,377.17
DF,2017-05-04,215.71
DF,2017-05-05,512.81
DF,2017-05-06,223.92000000000002
DF,2017-05-08,299.29999999999995
DF,2017-05-09,453.1
DF,2017-05-10,462.34000000000003
DF,2017-05-11,1182.61
DF,2017-05-12,184.11
DF,2017-05-14,75.3
DF,2017-05-15,753.8800000000001
DF,2017-05-16,200.82999999999998
DF,2017-05-17,328.85
DF,2017-05-18,66.09
DF,2017-05-19,537.3000000000001
DF,2017-05-20,182.68
DF,2017-05-21,968.0999999999999
DF,2017-05-22,296.60999999999996
DF,2017-05-23,26.09
DF,2017-05-24,154.85
DF,2017-05-25,670.74
DF,2017-05-28,419.34000000000003
DF,2017-05-30,1220.25
DF,2017-05-31,440.84
DF,2017-06-01,317.82
DF,2017-06-02,415.88
DF,2017-06-03,170.78
DF,2017-06-04,203.3
DF,2017-06-05,1976.5500000000002
DF,2017-06-06,124.13
DF,2017-06-07,181.02999999999997
DF,2017-06-08,1554.5500000000002
DF,2017-06-09,167.87
DF,2017-06-10,120.49
DF,2017-06-11,139.49
DF,2017-06-12,398.94
DF,2017-06-13,368.62
DF,2017-06-14,455.52000000000004
DF,2017-06-15,320.98
DF,2017-06-16,203.63
DF,2017-06-17,3679.1099999999997
DF,2017-06-19,168.8
DF,2017-06-20,525.35
DF,2017-06-22,190.15
DF,2017-06-23,263.85
DF,2017-06-24,244.91
DF,2017-06-25,351.98
DF,2017-06-26,494.68999999999994
DF,2017-06-27,240.26
DF,2017-06-28,160.23
DF,2017-06-29,883.92
DF,2017-06-30,341.02
DF,2017-07-01,74.16
DF,2017-07-02,582.0799999999999
DF,2017-07-03,738.9100000000001
DF,2017-07-04,323.40000000000003
DF,2017-07-05,570.21
DF,2017-07-06,205.16
DF,2017-07-07,148.2
DF,2017-07-09,512.21
DF,2017-07-10,305.47
DF,2017-07-11,479.14
DF,2017-07-12,590.84
DF,2017-07-13,154.01
DF,2017-07-14,613.52
DF,2017-07-15,189.82
DF,2017-07-16,767.26
DF,2017-07-17,922.1300000000001
DF,2017-07-18,1655.4599999999998
DF,2017-07-20,985.25
DF,2017-07-21,189.14999999999998
DF,2017-07-23,691.84
DF,2017-07-24,354.03999999999996
DF,2017-07-25,718.73
DF,2017-07-26,218.35
DF,2017-07-27,520.39
DF,2017-07-28,546.69
DF,2017-07-29,294.94
DF,2017-07-30,84.58
DF,2017-07-31,273.01
DF,2017-08-01,312.17999999999995
DF,2017-08-03,175.03000000000003
DF,2017-08-04,207.24
DF,2017-08-05,338.26
DF,2017-08-06,510.35999999999996
DF,2017-08-07,1950.38
DF,2017-08-08,1174.68
DF,2017-08-09,249.27999999999997
DF,2017-08-10,370.95000000000005
DF,2017-08-11,2909.67
DF,2017-08-12,509.27
DF,2017-08-13,66.46000000000001
DF,2017-08-14,1003.9200000000001
DF,2017-08-15,410.86
DF,2017-08-16,2091.04
DF,2017-08-17,130.16
DF,2017-08-19,499.91999999999996
