customer_city,order_purchase_year,order_purchase_week,total_freight_charges
Lucianopolis,2018,3,8.63
Luciara,2018,32,17.29
Luis Antonio,2017,37,11.9
Luis Antonio,2017,44,13.51
Luis Antonio,2018,11,13.71
Luis Antonio,2018,25,13.92
Luis Antonio,2018,27,13.71
Luis Antonio,2018,34,13.17
Luis Antonio,2018,6,25.84
Luis Antonio,2018,7,12.79
Luis Antonio,2018,9,18.23
Luis Correia,2018,16,38.36
Luisburgo,2017,46,28.54
Luisburgo,2018,11,21.22
Luisburgo,2018,16,17.83
Luiz Alves,2017,35,15.3
Luiz Alves,2017,47,18.29
Luiz Alves,2017,6,16.15
Luiz Alves,2018,16,16.11
Luiz Alves,2018,21,15.1
Luiziana,2017,18,21.58
Luiziana,2018,19,18.34
Luiziania,2017,36,131.67
Luiziania,2018,11,15.44
Luiziania,2018,2,11.74
Luiziania,2018,31,13.1
Luizlandia do Oeste,2018,29,17.22
Luminarias,2017,20,15.1
Luminarias,2017,34,20.19
Luminarias,2017,47,49.89
Luminarias,2018,14,15.38
Luminarias,2018,23,12.98
Lunardelli,2017,34,17.88
Lupercio,2017,23,11.0
Lupercio,2018,25,11.85
Lupionopolis,2018,23,15.38
Lutecia,2017,9,10.96
Lutecia,2018,7,21.84
Luz,2017,20,21.96
Luz,2017,37,18.23
Luz,2017,46,17.95
Luz,2018,1,15.1
Luz,2018,10,40.11
Luz,2018,11,15.56
Luz,2018,2,18.53
Luz,2018,22,14.31
Luziania,2017,20,18.43
Luziania,2017,22,15.1
Luziania,2017,24,16.79
Luziania,2017,26,27.29
Luziania,2017,27,15.1
Luziania,2017,29,15.1
Luziania,2017,3,38.46
Luziania,2017,45,126.58
Luziania,2017,46,26.27
Luziania,2017,48,18.1
Luziania,2017,7,15.1
Luziania,2018,10,23.91
Luziania,2018,11,30.84
Luziania,2018,12,23.4
Luziania,2018,14,68.9
Luziania,2018,15,17.6
Luziania,2018,18,52.019999999999996
Luziania,2018,21,9.97
Luziania,2018,22,25.19
Luziania,2018,23,66.98
Luziania,2018,24,18.23
Luziania,2018,29,20.04
Luziania,2018,31,33.53
Luziania,2018,4,33.71
Luziania,2018,5,114.33000000000001
Luziania,2018,7,18.48
Luzilandia,2017,11,47.32
Luzilandia,2018,25,42.91
Luzilandia,2018,33,34.15
MESQUITA,2017,11,24.03
MESQUITA,2017,12,27.95
MESQUITA,2017,23,19.49
MESQUITA,2017,24,66.16
MESQUITA,2017,25,16.85
MESQUITA,2017,28,5.13
MESQUITA,2017,29,18.23
MESQUITA,2017,30,18.23
MESQUITA,2017,31,36.34
MESQUITA,2017,33,86.5
MESQUITA,2017,34,34.489999999999995
MESQUITA,2017,36,44.23
MESQUITA,2017,37,43.31
MESQUITA,2017,38,51.21
MESQUITA,2017,39,23.12
MESQUITA,2017,40,40.42
MESQUITA,2017,41,15.77
MESQUITA,2017,42,16.87
MESQUITA,2017,43,23.02
MESQUITA,2017,44,15.47
MESQUITA,2017,46,35.82
MESQUITA,2017,47,49.59
MESQUITA,2017,49,15.23
MESQUITA,2017,50,36.83
MESQUITA,2017,52,58.26
MESQUITA,2017,9,42.620000000000005
MESQUITA,2018,10,27.5
MESQUITA,2018,14,14.22
MESQUITA,2018,15,15.39
MESQUITA,2018,16,36.82
MESQUITA,2018,17,135.99
MESQUITA,2018,18,37.26
MESQUITA,2018,20,46.84
MESQUITA,2018,22,97.63
MESQUITA,2018,25,16.6
MESQUITA,2018,27,15.57
MESQUITA,2018,28,16.29
MESQUITA,2018,29,19.22
MESQUITA,2018,3,48.470000000000006
MESQUITA,2018,30,97.60999999999999
MESQUITA,2018,31,99.97
MESQUITA,2018,32,67.34
MESQUITA,2018,34,31.57
MESQUITA,2018,35,16.99
MESQUITA,2018,4,38.66
MESQUITA,2018,6,16.11
MESQUITA,2018,8,146.91
MESQUITA,2018,9,42.5
MIRASSOL D'OESTE,2017,18,22.58
MIRASSOL D'OESTE,2017,23,25.51
MIRASSOL D'OESTE,2017,32,45.129999999999995
MIRASSOL D'OESTE,2017,41,19.94
MIRASSOL D'OESTE,2017,47,23.36
MIRASSOL D'OESTE,2018,13,78.54
MIRASSOL D'OESTE,2018,17,16.79
MIRASSOL D'OESTE,2018,23,16.84
MIRASSOL D'OESTE,2018,4,22.45
MIRASSOL D'OESTE,2018,9,23.36
Macae,2017,10,32.28
Macae,2017,11,16.11
Macae,2017,12,29.619999999999997
Macae,2017,13,29.04
Macae,2017,14,33.58
Macae,2017,15,32.2
Macae,2017,16,18.27
Macae,2017,19,18.7
Macae,2017,2,7.79
Macae,2017,20,16.11
Macae,2017,21,50.709999999999994
Macae,2017,22,46.9
Macae,2017,23,16.86
Macae,2017,24,18.69
Macae,2017,26,36.11
Macae,2017,27,20.07
Macae,2017,28,248.24
Macae,2017,29,96.3
Macae,2017,3,37.510000000000005
Macae,2017,30,17.49
Macae,2017,32,50.449999999999996
Macae,2017,33,32.05
Macae,2017,34,13.05
Macae,2017,35,26.79
Macae,2017,36,16.95
Macae,2017,37,90.24
Macae,2017,38,37.86
Macae,2017,39,47.71
Macae,2017,40,52.64
Macae,2017,41,39.35
Macae,2017,42,46.81
Macae,2017,43,38.71
Macae,2017,44,31.25
Macae,2017,45,205.45
Macae,2017,46,138.32
Macae,2017,47,66.66999999999999
Macae,2017,48,137.87
Macae,2017,49,55.7
Macae,2017,5,36.120000000000005
Macae,2017,50,71.92
Macae,2017,51,16.85
Macae,2017,52,57.14
Macae,2017,6,51.31
Macae,2017,7,35.2
Macae,2017,8,14.52
Macae,2018,1,16.11
Macae,2018,10,62.209999999999994
Macae,2018,11,92.53
Macae,2018,12,222.57999999999998
Macae,2018,13,116.4
Macae,2018,14,75.75999999999999
Macae,2018,15,109.43
Macae,2018,16,36.79
Macae,2018,17,18.95
Macae,2018,18,116.12
Macae,2018,19,117.91000000000001
Macae,2018,2,40.769999999999996
Macae,2018,20,82.24
Macae,2018,21,75.44999999999999
Macae,2018,22,18.23
Macae,2018,23,145.82999999999998
Macae,2018,24,177.11
Macae,2018,25,30.769999999999996
Macae,2018,26,183.81
Macae,2018,27,34.74
Macae,2018,28,96.42
Macae,2018,29,32.85
Macae,2018,3,114.69
Macae,2018,30,68.16999999999999
Macae,2018,31,67.9
Macae,2018,32,28.880000000000003
Macae,2018,33,127.03999999999999
Macae,2018,34,130.15
Macae,2018,4,72.84
Macae,2018,5,143.2
Macae,2018,6,150.85999999999999
Macae,2018,7,64.08
Macae,2018,8,269.21999999999997
Macae,2018,9,134.42000000000002
Macaiba,2017,20,65.03
Macaiba,2018,19,47.79
Macambara,2017,46,16.39
Macambara,2018,34,16.33
Macambira,2018,5,85.25
Macapa,2017,15,27.59
Macapa,2017,21,72.24
Macapa,2017,23,181.33999999999997
Macapa,2017,26,30.1
Macapa,2017,30,16.2
Macapa,2017,32,35.0
Macapa,2017,34,67.18
Macapa,2017,35,33.31
Macapa,2017,36,35.87
Macapa,2017,39,64.59
Macapa,2017,42,57.14
Macapa,2017,45,26.36
Macapa,2017,47,51.120000000000005
Macapa,2017,48,35.33
Macapa,2017,52,22.99
Macapa,2017,7,27.17
Macapa,2018,10,58.56
Macapa,2018,11,39.99
Macapa,2018,14,132.0
Macapa,2018,15,73.17
Macapa,2018,16,47.0
Macapa,2018,19,67.62
Macapa,2018,2,142.26
Macapa,2018,22,79.81
Macapa,2018,23,155.3
Macapa,2018,24,23.19
Macapa,2018,28,21.15
Macapa,2018,32,21.15
Macapa,2018,33,56.78
Macapa,2018,34,51.739999999999995
Macapa,2018,4,17.37
Macapa,2018,7,75.99
Macapa,2018,8,103.29
Macapa,2018,9,31.33
Macaparana,2018,20,27.17
Macarani,2018,25,22.82
Macarani,2018,32,66.19
Macarani,2018,9,20.8
Macatuba,2017,38,12.8
Macatuba,2017,47,149.4
Macatuba,2017,48,16.79
Macatuba,2017,50,14.1
Macatuba,2018,16,11.85
Macatuba,2018,21,16.12
Macatuba,2018,26,59.48
Macatuba,2018,5,12.69
Macatuba,2018,9,35.55
Macau,2017,23,34.29
Macau,2017,41,56.73
Macau,2018,14,38.25
Macau,2018,30,128.16
Macau,2018,4,34.2
Macaubal,2018,34,13.88
Macaubas,2017,28,18.0
Macaubas,2017,3,0.0
Macaubas,2017,7,209.82
Macaubas,2018,14,27.09
Macaubas,2018,2,23.16
Macaubas,2018,29,16.79
Macaubas,2018,34,20.8
Macedonia,2017,26,12.25
Macedonia,2017,47,11.89
Macedonia,2017,52,21.92
Macedonia,2018,24,16.75
Macedonia,2018,29,13.37
Macedonia,2018,9,11.85
Maceio,2016,40,77.59
Maceio,2017,10,84.69
Maceio,2017,11,133.84
Maceio,2017,12,43.17
Maceio,2017,14,21.15
Maceio,2017,16,24.21
Maceio,2017,17,0.0
Maceio,2017,18,82.22
Maceio,2017,19,74.06
Maceio,2017,20,330.39
Maceio,2017,21,77.41
Maceio,2017,22,20.4
Maceio,2017,23,57.54
Maceio,2017,24,42.93
Maceio,2017,25,43.31
Maceio,2017,26,43.62
Maceio,2017,27,20.4
Maceio,2017,28,22.07
Maceio,2017,29,30.11
Maceio,2017,30,22.92
Maceio,2017,31,39.16
Maceio,2017,32,61.42
Maceio,2017,33,88.09
Maceio,2017,34,21.19
Maceio,2017,35,206.41
Maceio,2017,36,211.77999999999997
Maceio,2017,37,199.21999999999997
Maceio,2017,38,93.36
Maceio,2017,39,24.48
Maceio,2017,40,42.81
Maceio,2017,41,166.15
Maceio,2017,42,57.18
Maceio,2017,43,83.75
Maceio,2017,44,90.88
Maceio,2017,45,80.82
Maceio,2017,46,128.49
Maceio,2017,47,291.33000000000004
Maceio,2017,48,190.87
Maceio,2017,49,86.97
Maceio,2017,5,129.36
Maceio,2017,50,204.45999999999998
Maceio,2017,51,77.0
Maceio,2017,52,113.52
Maceio,2017,7,76.84
Maceio,2017,8,28.33
Maceio,2017,9,21.15
Maceio,2018,1,320.13000000000005
Maceio,2018,10,87.67
Maceio,2018,11,161.71
Maceio,2018,12,97.44999999999999
Maceio,2018,13,167.32
Maceio,2018,14,37.44
Maceio,2018,15,104.92000000000002
Maceio,2018,16,272.06999999999994
Maceio,2018,17,255.16000000000003
Maceio,2018,18,74.22
Maceio,2018,19,53.53
Maceio,2018,2,197.51999999999998
Maceio,2018,20,183.7
Maceio,2018,21,25.85
Maceio,2018,22,38.24
Maceio,2018,23,24.93
Maceio,2018,25,163.37
Maceio,2018,26,161.22
Maceio,2018,27,42.38
Maceio,2018,28,79.2
Maceio,2018,29,300.0
Maceio,2018,3,161.94000000000003
Maceio,2018,30,106.47
Maceio,2018,31,289.59000000000003
Maceio,2018,32,80.47
Maceio,2018,33,202.94
Maceio,2018,34,123.18
Maceio,2018,35,59.7
Maceio,2018,4,88.33999999999999
Maceio,2018,5,75.7
Maceio,2018,6,71.42
Maceio,2018,7,160.66
Maceio,2018,8,312.63
Maceio,2018,9,130.4
Machacalis,2017,35,19.46
Machacalis,2018,34,21.18
Machadinho,2018,23,17.6
Machadinho D'Oeste,2018,23,59.77
Machadinho D'Oeste,2018,29,51.28
Machado,2017,12,38.55
Machado,2017,20,15.86
Machado,2017,27,23.63
Machado,2017,30,14.66
Machado,2017,32,49.36
Machado,2017,37,42.76
Machado,2017,40,20.84
Machado,2017,41,9.38
Machado,2017,43,46.21
Machado,2017,45,17.6
Machado,2017,47,35.34
Machado,2017,7,18.84
Machado,2018,16,15.34
Machado,2018,17,7.62
Machado,2018,18,14.88
Machado,2018,20,15.1
Machado,2018,21,15.1
Machado,2018,31,18.14
Machado,2018,8,62.49
Machados,2017,47,37.3
Machados,2017,51,37.46
Machados,2018,7,52.76
Macuco,2017,35,19.47
Macuco,2018,6,20.98
Macuco de Minas,2017,49,16.14
Madalena,2018,24,43.34
Madalena,2018,8,47.42
Madre de Deus,2017,18,15.79
Madre de Deus,2017,23,18.49
Madre de Deus,2018,13,87.33
Madre de Deus,2018,9,18.72
Mae do Rio,2017,41,29.06
Mae do Rio,2018,31,60.85
Maetinga,2018,8,16.79
Mafra,2017,12,35.2
Mafra,2017,14,15.44
Mafra,2017,17,19.14
Mafra,2017,18,16.83
Mafra,2017,22,16.24
Mafra,2017,28,17.59
Mafra,2017,29,17.58
Mafra,2017,31,15.1
Mafra,2017,33,18.12
Mafra,2017,43,16.11
Mafra,2017,47,69.44
Mafra,2017,48,45.15
Mafra,2017,5,18.33
Mafra,2017,50,52.86
Mafra,2018,11,123.12
Mafra,2018,13,23.28
Mafra,2018,16,15.1
Mafra,2018,18,32.08
Mafra,2018,19,46.9
Mafra,2018,27,17.95
Mafra,2018,28,50.99
Mafra,2018,29,15.1
Mafra,2018,31,15.1
Mafra,2018,33,15.63
Mafra,2018,4,33.58
Mafra,2018,6,15.1
Mafra,2018,7,33.39
Mafra,2018,9,15.1
Magda,2017,46,16.3
Mage,2016,40,45.58
Mage,2017,11,21.94
Mage,2017,12,35.25
Mage,2017,15,17.94
Mage,2017,16,7.94
Mage,2017,17,14.1
Mage,2017,18,34.36
Mage,2017,19,13.62
Mage,2017,20,15.3
Mage,2017,22,16.19
Mage,2017,24,33.06
Mage,2017,29,80.74
Mage,2017,30,17.87
Mage,2017,31,63.75
Mage,2017,33,18.04
Mage,2017,37,42.25
Mage,2017,39,24.369999999999997
Mage,2017,4,17.66
Mage,2017,40,18.19
Mage,2017,41,32.44
Mage,2017,42,8.13
Mage,2017,43,70.5
Mage,2017,44,31.89
Mage,2017,45,48.16
Mage,2017,46,34.92
Mage,2017,47,144.26
Mage,2017,48,136.39000000000001
Mage,2017,49,52.8
Mage,2017,50,14.56
Mage,2017,51,108.73
Mage,2017,52,52.78
Mage,2018,1,44.52
Mage,2018,10,16.87
Mage,2018,11,38.59
Mage,2018,12,15.85
Mage,2018,13,16.7
Mage,2018,16,14.1
Mage,2018,17,8.13
Mage,2018,18,25.26
Mage,2018,19,42.37
Mage,2018,2,38.67
Mage,2018,20,36.44
Mage,2018,22,24.06
Mage,2018,23,15.68
Mage,2018,24,37.21
Mage,2018,26,30.86
Mage,2018,27,66.84
Mage,2018,29,17.03
Mage,2018,3,54.209999999999994
Mage,2018,30,17.66
Mage,2018,31,118.47
Mage,2018,32,77.59
Mage,2018,33,56.4
Mage,2018,34,30.2
Mage,2018,4,36.08
Mage,2018,7,44.550000000000004
Mage,2018,8,36.06
Maioba,2017,25,50.55
Maioba,2017,36,21.18
Maioba,2018,19,21.22
Maioba,2018,20,24.84
Maiquinique,2017,37,20.08
Mairi,2017,28,22.03
Mairi,2017,47,39.28
Mairinque,2017,18,13.37
Mairinque,2017,2,12.79
Mairinque,2017,32,13.04
Mairinque,2017,34,12.97
Mairinque,2017,39,13.28
Mairinque,2017,47,24.740000000000002
Mairinque,2017,5,16.54
Mairinque,2017,50,12.3
Mairinque,2018,11,11.85
Mairinque,2018,12,11.85
Mairinque,2018,17,18.61
Mairinque,2018,19,107.9
Mairinque,2018,2,38.81
Mairinque,2018,20,23.75
Mairinque,2018,21,23.82
Mairinque,2018,23,70.6
Mairinque,2018,24,35.02
Mairinque,2018,29,34.35
Mairinque,2018,30,23.7
Mairinque,2018,32,11.85
Mairinque,2018,33,25.4
Mairinque,2018,8,11.85
Mairinque,2018,9,26.71
Mairipora,2017,10,8.88
Mairipora,2017,12,43.93
Mairipora,2017,14,12.74
Mairipora,2017,15,24.490000000000002
Mairipora,2017,16,32.4
Mairipora,2017,18,19.63
Mairipora,2017,19,14.1
Mairipora,2017,21,7.87
Mairipora,2017,22,16.15
Mairipora,2017,25,21.82
Mairipora,2017,26,7.78
Mairipora,2017,29,7.78
Mairipora,2017,34,15.940000000000001
Mairipora,2017,35,9.09
Mairipora,2017,36,43.05
Mairipora,2017,37,35.28
Mairipora,2017,40,41.31
Mairipora,2017,41,54.02
Mairipora,2017,42,29.659999999999997
Mairipora,2017,43,23.75
Mairipora,2017,45,26.22
Mairipora,2017,47,24.4
Mairipora,2017,48,23.03
Mairipora,2017,49,13.72
Mairipora,2017,5,10.96
Mairipora,2017,50,13.89
Mairipora,2017,51,38.07
Mairipora,2017,52,44.269999999999996
Mairipora,2017,6,11.73
Mairipora,2017,7,38.18
Mairipora,2018,10,11.85
Mairipora,2018,11,17.64
Mairipora,2018,13,18.16
Mairipora,2018,16,18.97
Mairipora,2018,18,26.74
Mairipora,2018,19,45.48
Mairipora,2018,20,45.07
Mairipora,2018,21,24.59
Mairipora,2018,23,25.32
Mairipora,2018,24,43.66
Mairipora,2018,25,15.71
Mairipora,2018,26,35.12
