customer_city,order_purchase_date,Total_sales
Malacacheta,2018-06-15,62.3
Malacacheta,2018-07-31,330.61
Malhador,2017-05-31,1398.33
Mallet,2017-11-17,163.77
Mallet,2017-12-21,196.02
Mallet,2018-01-15,110.42
Mallet,2018-05-12,150.45999999999998
Mallet,2018-05-24,306.78
Mamanguape,2017-06-22,1557.32
Mamanguape,2017-06-26,140.20000000000002
Mamanguape,2017-11-20,117.14
Mamanguape,2017-12-11,160.3
Mamanguape,2017-12-15,63.58
Mamanguape,2018-06-11,179.99
Mambore,2017-03-15,185.71
Mambore,2017-04-25,116.94
Mambore,2017-08-25,87.74
Mambore,2017-09-09,80.2
Mambore,2017-10-17,37.22
Mambore,2017-11-04,116.94
Mambore,2017-11-26,94.19
Mambore,2018-03-07,82.19
Mampituba,2017-07-08,58.550000000000004
Manaira,2017-05-04,147.4
Manaus,2017-01-11,142.27
Manaus,2017-01-26,180.82
Manaus,2017-03-03,57.67
Manaus,2017-03-04,54.14
Manaus,2017-03-07,57.31
Manaus,2017-03-08,50.15
Manaus,2017-05-02,426.33
Manaus,2017-05-03,240.87
Manaus,2017-05-11,95.11
Manaus,2017-05-16,58.28
Manaus,2017-05-21,126.34
Manaus,2017-05-26,1180.4599999999998
Manaus,2017-06-02,181.75
Manaus,2017-06-07,248.85
Manaus,2017-06-10,172.69
Manaus,2017-06-25,204.4
Manaus,2017-06-29,114.55000000000001
Manaus,2017-07-24,334.59000000000003
Manaus,2017-08-06,430.61
Manaus,2017-08-07,370.28999999999996
Manaus,2017-08-08,314.77
Manaus,2017-08-10,179.3
Manaus,2017-08-19,312.83
Manaus,2017-08-26,1694.64
Manaus,2017-09-02,308.8
Manaus,2017-09-04,96.75
Manaus,2017-09-11,244.14000000000001
Manaus,2017-09-13,84.81
Manaus,2017-10-01,114.07
Manaus,2017-10-08,160.67000000000002
Manaus,2017-10-09,59.35
Manaus,2017-10-13,236.56
Manaus,2017-10-25,147.03
Manaus,2017-11-11,113.85
Manaus,2017-11-13,135.16
Manaus,2017-11-24,1203.58
Manaus,2017-11-25,186.88
Manaus,2017-11-28,275.48
Manaus,2017-11-29,72.2
Manaus,2017-12-03,588.83
Manaus,2017-12-04,404.72
Manaus,2017-12-06,212.03
Manaus,2017-12-14,54.34
Manaus,2017-12-22,106.2
Manaus,2018-01-06,165.51999999999998
Manaus,2018-01-07,40.05
Manaus,2018-01-08,682.4599999999999
Manaus,2018-01-10,44.25
Manaus,2018-01-16,207.09
Manaus,2018-01-24,105.01
Manaus,2018-01-26,114.42
Manaus,2018-01-29,420.13
Manaus,2018-01-30,73.26
Manaus,2018-01-31,82.84
Manaus,2018-02-01,101.02000000000001
Manaus,2018-02-12,165.43
Manaus,2018-02-16,204.4
Manaus,2018-02-17,106.36
Manaus,2018-02-18,1853.75
Manaus,2018-02-21,477.45
Manaus,2018-02-24,116.55
Manaus,2018-02-26,105.01
Manaus,2018-02-27,95.42
Manaus,2018-03-02,64.78
Manaus,2018-03-05,604.76
Manaus,2018-03-07,117.30000000000001
Manaus,2018-03-13,199.43
Manaus,2018-03-15,209.46
Manaus,2018-03-16,130.24
Manaus,2018-03-19,95.50999999999999
Manaus,2018-03-22,128.08
Manaus,2018-03-24,97.54
Manaus,2018-03-25,64.78
Manaus,2018-04-03,162.34
Manaus,2018-04-11,426.33
Manaus,2018-04-14,59.35
Manaus,2018-04-15,94.74000000000001
Manaus,2018-04-17,502.62
Manaus,2018-04-18,147.53
Manaus,2018-04-20,203.88
Manaus,2018-04-22,114.42
Manaus,2018-04-24,147.53
Manaus,2018-04-27,72.39
Manaus,2018-05-04,167.45
Manaus,2018-05-09,58.67
Manaus,2018-05-13,109.4
Manaus,2018-05-14,806.21
Manaus,2018-05-15,65.14
Manaus,2018-05-20,120.05000000000001
Manaus,2018-05-22,85.06
Manaus,2018-05-26,101.71000000000001
Manaus,2018-06-06,84.87
Manaus,2018-06-07,725.69
Manaus,2018-06-11,66.15
Manaus,2018-06-13,69.36
Manaus,2018-06-17,166.61
Manaus,2018-06-19,42.34
Manaus,2018-06-21,111.94
Manaus,2018-06-22,50.34
Manaus,2018-06-23,84.81
Manaus,2018-06-25,124.86
Manaus,2018-07-02,1480.8700000000001
Manaus,2018-07-08,145.87
Manaus,2018-07-18,315.13
Manaus,2018-07-22,358.56
Manaus,2018-07-23,114.11
Manaus,2018-07-29,93.21000000000001
Manaus,2018-07-31,625.0
Manaus,2018-08-02,1077.09
Manaus,2018-08-03,158.38
Manaus,2018-08-05,126.94
Manaus,2018-08-06,98.45
Manaus,2018-08-07,80.95
Manaus,2018-08-09,218.71
Manaus,2018-08-14,114.42
Manaus,2018-08-15,371.19
Manaus,2018-08-20,46.05
Manaus,2018-08-22,73.26
Mandaguacu,2017-11-06,202.91
Mandaguacu,2017-12-12,77.57
Mandaguacu,2018-08-03,513.86
Mandaguacu,2018-08-20,2827.0
Mandaguari,2017-06-13,53.9
Mandaguari,2017-07-06,187.59
Mandaguari,2017-08-13,138.07999999999998
Mandaguari,2018-02-08,151.01000000000002
Mandaguari,2018-02-22,146.96
Mandaguari,2018-03-06,53.58
Mandaguari,2018-04-02,46.69
Mandaguari,2018-04-20,3210.15
Mandaguari,2018-05-31,195.97
Mandaguari,2018-07-24,170.71
Mandaguari,2018-08-01,166.16
Mandaguari,2018-08-18,191.67000000000002
Mandaguari,2018-08-21,116.45
Mandirituba,2017-09-14,126.57
Mandirituba,2017-10-21,122.80000000000001
Mandirituba,2018-01-19,80.15
Mandirituba,2018-02-08,124.31
Manduri,2018-06-05,167.57000000000002
Manga,2018-01-11,168.5
Manga,2018-04-08,2817.7599999999998
Manga,2018-06-20,107.78
Mangaratiba,2017-03-25,25.3
Mangaratiba,2017-04-26,78.53
Mangaratiba,2017-08-05,371.59
Mangaratiba,2018-01-21,493.12
Mangaratiba,2018-03-10,217.74
Mangaratiba,2018-06-30,77.51
Mangaratiba,2018-08-19,42.69
Mangaratiba,2018-08-25,149.16000000000003
Mangueirinha,2017-01-29,55.95
Mangueirinha,2017-03-25,164.56
Mangueirinha,2017-05-12,44.1
Mangueirinha,2017-07-08,105.36999999999999
Mangueirinha,2017-08-30,77.57
Mangueirinha,2017-09-19,38.379999999999995
Mangueirinha,2018-03-07,289.89
Mangueirinha,2018-06-13,297.27
Manhuacu,2017-02-10,232.23999999999998
Manhuacu,2017-02-20,63.1
Manhuacu,2017-03-06,234.74
Manhuacu,2017-03-07,133.58
Manhuacu,2017-03-13,175.56
Manhuacu,2017-04-07,81.02
Manhuacu,2017-04-15,103.86
Manhuacu,2017-05-04,117.85000000000001
Manhuacu,2017-05-17,67.33
Manhuacu,2017-05-24,31.86
Manhuacu,2017-05-26,76.66
Manhuacu,2017-06-13,282.4
Manhuacu,2017-06-28,77.57
Manhuacu,2017-07-03,90.88000000000001
Manhuacu,2017-07-12,148.15
Manhuacu,2017-07-17,44.1
Manhuacu,2017-07-26,35.0
Manhuacu,2017-07-31,67.22
Manhuacu,2017-09-01,271.02
Manhuacu,2017-09-07,135.59
Manhuacu,2017-09-08,185.82
Manhuacu,2017-10-20,117.31
Manhuacu,2017-10-25,649.71
Manhuacu,2017-11-13,105.36999999999999
Manhuacu,2017-11-14,141.23000000000002
Manhuacu,2017-11-20,483.73
Manhuacu,2017-11-24,114.34
Manhuacu,2017-11-28,248.82
Manhuacu,2017-12-11,96.33
Manhuacu,2017-12-13,271.37
Manhuacu,2017-12-16,116.24
Manhuacu,2017-12-19,395.71999999999997
Manhuacu,2018-01-07,51.129999999999995
Manhuacu,2018-01-09,42.69
Manhuacu,2018-01-24,279.28
Manhuacu,2018-01-26,70.03
Manhuacu,2018-01-29,32.51
Manhuacu,2018-02-12,246.26
Manhuacu,2018-02-14,28.130000000000003
Manhuacu,2018-03-02,112.83
Manhuacu,2018-03-07,63.99
Manhuacu,2018-03-14,106.38
Manhuacu,2018-03-20,77.57
Manhuacu,2018-03-26,191.99
Manhuacu,2018-04-04,58.68
Manhuacu,2018-04-05,269.94
Manhuacu,2018-04-17,72.17
Manhuacu,2018-04-24,240.74
Manhuacu,2018-05-02,162.7
Manhuacu,2018-05-09,649.71
Manhuacu,2018-05-10,135.0
Manhuacu,2018-06-18,74.05
Manhuacu,2018-06-22,99.9
Manhuacu,2018-06-28,547.5999999999999
Manhuacu,2018-07-16,100.58000000000001
Manhuacu,2018-07-19,65.0
Manhuacu,2018-07-24,28.09
Manhuacu,2018-08-07,77.57
Manhumirim,2016-10-04,58.78
Manhumirim,2017-01-24,89.55
Manhumirim,2017-06-27,85.78999999999999
Manhumirim,2017-06-29,903.03
Manhumirim,2017-07-05,75.16
Manhumirim,2017-11-02,2658.44
Manhumirim,2017-12-30,86.3
Manhumirim,2018-01-24,763.1
Manhumirim,2018-02-27,78.49000000000001
Manhumirim,2018-05-15,120.08000000000001
Manhumirim,2018-06-15,49.22
Manhumirim,2018-07-17,90.05
Manoel Ribas,2017-08-15,132.51
Manoel Ribas,2017-11-13,96.05
Manoel Ribas,2017-11-24,521.37
Manoel Ribas,2018-02-24,27.81
Manoel Ribas,2018-05-21,456.45
Manoel Viana,2017-11-24,48.0
Manoel Viana,2018-01-06,73.75999999999999
Manoel Vitorino,2018-02-08,372.21
Mansidao,2018-05-21,65.78999999999999
Mantena,2017-03-29,360.18
Mantena,2017-04-02,65.89
Mantena,2017-07-18,259.53
Mantena,2017-09-18,57.0
Mantena,2017-10-01,393.08
Mantena,2017-10-03,393.08
Mantena,2017-10-17,39.15
Mantena,2017-11-25,157.94
Mantena,2017-12-15,396.32
Mantena,2018-01-10,222.20000000000002
Mantena,2018-03-03,63.33
Mantena,2018-03-09,118.97999999999999
Mantena,2018-03-26,238.0
Mantena,2018-04-09,52.849999999999994
Mantena,2018-05-03,647.3000000000001
Mantena,2018-07-16,45.089999999999996
Mantenopolis,2017-05-29,572.37
Mantenopolis,2017-08-18,111.47999999999999
Mantenopolis,2018-08-16,106.14999999999999
Mar de Espanha,2017-06-15,45.089999999999996
Mar de Espanha,2017-11-24,151.49
Mar de Espanha,2017-12-16,52.51
Mar de Espanha,2018-01-03,34.589999999999996
Mar de Espanha,2018-01-25,66.99
Mar de Espanha,2018-03-16,50.0
Mar de Espanha,2018-08-12,46.69
Mar de Espanha,2018-08-17,551.9
Mara Rosa,2018-03-07,99.34
Maraba,2017-01-28,124.08000000000001
Maraba,2017-05-09,836.67
Maraba,2017-05-19,71.53
Maraba,2017-06-20,360.74
Maraba,2017-08-30,71.94
Maraba,2017-09-12,158.11
Maraba,2017-10-03,88.72
Maraba,2017-10-09,418.26
Maraba,2017-10-19,56.51
Maraba,2017-11-10,164.84
Maraba,2017-12-18,65.63
Maraba,2017-12-31,200.61
Maraba,2018-03-02,40.129999999999995
Maraba,2018-03-10,1582.1599999999999
Maraba,2018-03-18,50.65
Maraba,2018-03-20,225.03
Maraba,2018-04-05,338.37
Maraba,2018-04-17,201.29000000000002
Maraba,2018-05-04,87.16
Maraba,2018-05-31,73.83
Maraba,2018-06-01,203.09
Maraba,2018-06-02,326.37
Maraba,2018-08-09,329.67
Maraba,2018-08-25,269.4
Maracacume,2017-03-19,89.19
Maracacume,2017-08-24,424.96999999999997
Maracacume,2017-09-01,182.95999999999998
Maracai,2017-05-09,63.269999999999996
Maracai,2017-05-16,33.8
Maracai,2018-02-14,214.41
Maracai,2018-03-25,128.6
Maracai,2018-05-17,101.02000000000001
Maracai,2018-08-10,373.59
Maracai,2018-08-14,126.52
Maracaju,2017-07-22,68.75999999999999
Maracaju,2017-08-07,168.20000000000002
Maracaju,2017-11-06,153.2
Maracaju,2017-12-06,100.85000000000001
Maracaju,2018-01-11,413.0
Maracaju,2018-03-06,281.04
Maracaju,2018-03-16,923.17
Maracaju,2018-03-27,175.4
Maracaju,2018-07-13,37.6
Maracaju,2018-07-15,82.9
Maracaju,2018-08-04,80.81
Maracana,2018-01-21,2211.48
Maracana,2018-05-13,85.65
Maracanau,2017-05-07,104.95
Maracanau,2017-06-02,119.46
Maracanau,2017-07-03,48.129999999999995
Maracanau,2017-07-25,37.24
Maracanau,2017-08-18,193.0
Maracanau,2017-09-12,1307.95
Maracanau,2017-10-02,181.70000000000002
Maracanau,2017-10-10,45.15
Maracanau,2017-10-13,35.01
Maracanau,2017-11-17,33.04
Maracanau,2017-11-18,177.8
Maracanau,2017-11-23,842.34
Maracanau,2017-11-24,104.11999999999999
Maracanau,2017-11-25,23.63
Maracanau,2017-11-27,692.8199999999999
Maracanau,2017-12-23,319.28
Maracanau,2018-01-10,151.3
Maracanau,2018-02-05,112.92999999999999
Maracanau,2018-03-04,297.24
Maracanau,2018-03-08,692.8199999999999
Maracanau,2018-03-27,109.16
Maracanau,2018-03-31,168.64000000000001
Maracanau,2018-04-13,84.81
Maracanau,2018-04-25,72.31
Maracanau,2018-04-28,381.85999999999996
Maracanau,2018-05-06,118.82
Maracanau,2018-08-03,191.52
Maracanau,2018-08-05,206.85
Maracanau,2018-08-09,119.88999999999999
Maracas,2017-10-16,77.84
Maracas,2017-12-08,96.99
Maracas,2018-03-01,35.05
Maracas,2018-03-07,322.95
Maracas,2018-03-26,74.05
Maracas,2018-04-26,327.65
Maracas,2018-07-02,62.74
Maracas,2018-08-14,128.29
Maragogi,2017-06-25,1650.56
Maragogi,2018-07-15,182.37
Maragogipe,2017-10-06,94.56
Maranguape,2017-05-31,171.35
Maranguape,2017-11-21,31.009999999999998
Maranguape,2017-12-19,37.53
Maranguape,2018-02-03,99.16
Maranguape,2018-02-28,135.95000000000002
Maranhaozinho,2017-11-06,110.07
Maranhaozinho,2018-05-26,76.57
Marata,2017-08-02,72.14
Marata,2018-02-03,84.23
Marataizes,2017-03-13,260.46
Marataizes,2017-07-08,153.68
Marataizes,2017-10-16,79.9
Marataizes,2017-11-10,86.15
Marataizes,2018-01-17,181.98000000000002
Marataizes,2018-02-04,44.730000000000004
Marataizes,2018-02-14,37.230000000000004
Marataizes,2018-02-21,418.55
Marataizes,2018-02-23,117.26
Marataizes,2018-03-21,68.84
Marataizes,2018-04-07,187.56
Marataizes,2018-05-16,194.12
Marataizes,2018-05-28,218.35
Marataizes,2018-06-20,233.04
Marataizes,2018-07-08,286.05
Marataizes,2018-07-16,406.66
Marataizes,2018-07-19,410.72999999999996
Marataizes,2018-08-03,189.79000000000002
Marataizes,2018-08-05,112.99
Marau,2017-02-26,94.61000000000001
Marau,2017-05-13,105.36999999999999
Marau,2017-07-16,105.36999999999999
Marau,2017-08-03,305.44
Marau,2017-08-13,208.09
Marau,2017-08-30,248.74
Marau,2017-10-23,81.7
Marau,2017-10-24,85.14
Marau,2017-11-04,156.39
Marau,2017-11-16,108.03
Marau,2017-11-24,63.0
Marau,2018-01-19,249.49
Marau,2018-02-11,63.59
Marau,2018-03-19,163.57
Marau,2018-03-23,39.089999999999996
Marau,2018-06-02,77.57
Marau,2018-06-24,210.85999999999999
Marau,2018-06-25,127.14
Marau,2018-07-15,153.2
Marau,2018-07-16,122.23
Marau,2018-07-29,50.0
Maravilha,2017-03-17,70.14
Maravilha,2017-05-17,99.22
Maravilha,2017-06-11,63.129999999999995
Maravilha,2017-06-15,71.59
Maravilha,2017-09-19,78.99
Maravilha,2017-09-25,89.08
Maravilha,2018-02-05,55.09
Maravilha,2018-02-23,100.22
Maravilha,2018-03-16,323.68
Maravilha,2018-05-07,208.46
Maravilha,2018-06-16,118.78999999999999
Maravilha,2018-06-27,27.6
Maravilha,2018-07-24,64.7
Maravilha,2018-07-30,148.15
Maravilha,2018-08-05,35.0
Maravilha,2018-08-15,126.68
Maravilhas,2017-04-11,105.28
Maravilhas,2017-07-29,146.96
Maravilhas,2017-10-22,146.46
Maravilhas,2018-05-14,95.99
Marcelandia,2017-09-10,68.58
Marcelandia,2017-10-17,68.58
Marcelandia,2018-06-07,274.3
Marcelandia,2018-08-08,68.58
Marcelino Vieira,2018-05-29,169.02
Marcionilio Souza,2017-09-30,99.7
Marco,2018-02-05,154.07
Marco,2018-05-16,650.74
Marechal Candido Rondon,2017-01-26,286.64
Marechal Candido Rondon,2017-03-15,96.88
Marechal Candido Rondon,2017-03-27,89.57000000000001
Marechal Candido Rondon,2017-03-30,92.04
Marechal Candido Rondon,2017-04-02,133.56
Marechal Candido Rondon,2017-04-19,57.0
Marechal Candido Rondon,2017-05-15,106.87
Marechal Candido Rondon,2017-06-11,46.0
Marechal Candido Rondon,2017-07-25,43.95
Marechal Candido Rondon,2017-09-12,38.379999999999995
Marechal Candido Rondon,2017-10-07,345.87
Marechal Candido Rondon,2017-10-13,80.10000000000001
Marechal Candido Rondon,2018-01-14,106.29
Marechal Candido Rondon,2018-02-08,111.50999999999999
Marechal Candido Rondon,2018-02-18,63.42
Marechal Candido Rondon,2018-04-10,195.35000000000002
Marechal Candido Rondon,2018-05-11,116.94
Marechal Candido Rondon,2018-05-30,118.71000000000001
Marechal Candido Rondon,2018-07-04,31.38
Marechal Candido Rondon,2018-07-05,346.55
Marechal Candido Rondon,2018-07-19,317.57
Marechal Candido Rondon,2018-08-03,127.43
Marechal Candido Rondon,2018-08-18,91.99
Marechal Candido Rondon,2018-08-30,72.64
Marechal Deodoro,2018-02-08,379.2
Marechal Floriano,2017-11-17,19.9
Marechal Floriano,2017-12-10,374.04
Marechal Floriano,2018-01-08,19.9
Marechal Floriano,2018-01-17,76.06
Marechal Floriano,2018-01-22,175.11
Marechal Floriano,2018-01-26,44.29
Marechal Floriano,2018-02-06,19.9
Marechal Floriano,2018-03-20,54.44
Marechal Floriano,2018-06-20,44.790000000000006
Marechal Floriano,2018-07-26,825.9
Marechal Floriano,2018-08-20,187.56
Mari,2018-05-28,69.9
Maria da Fe,2017-05-29,177.07999999999998
Maria da Fe,2017-06-03,179.38
Maria da Fe,2017-11-24,437.17
Maria da Fe,2018-05-15,125.52
Maria da Fe,2018-08-13,60.75
Marialva,2016-10-07,200.36
Marialva,2017-03-08,747.25
Marialva,2017-09-27,1211.58
Marialva,2017-11-07,276.94
Marialva,2017-12-17,222.68
Marialva,2018-02-05,136.92
Marialva,2018-02-21,183.95
Marialva,2018-05-02,105.38
Marialva,2018-05-07,42.66
Marialva,2018-05-09,257.32
Marialva,2018-05-21,48.129999999999995
Marialva,2018-06-03,65.91
Mariana,2016-10-05,59.22
Mariana,2017-05-03,147.07
Mariana,2017-07-12,152.35
Mariana,2017-08-08,1125.55
Mariana,2017-08-15,82.25
Mariana,2017-09-30,173.84
Mariana,2017-10-07,77.89
Mariana,2017-10-18,148.15
Mariana,2017-10-22,64.52
Mariana,2017-10-23,32.51
Mariana,2017-10-26,76.08
Mariana,2017-11-13,411.12
Mariana,2017-12-08,238.77
Mariana,2018-01-21,67.5
Mariana,2018-01-25,278.07
Mariana,2018-01-27,106.38
Mariana,2018-02-01,383.61
Mariana,2018-03-25,141.66
Mariana,2018-04-12,153.9
Mariana,2018-05-16,128.73
Mariana,2018-06-06,159.53
Mariana,2018-06-28,25.950000000000003
Mariana,2018-06-29,60.72
Mariana,2018-08-07,64.1
Mariano Moro,2018-01-04,137.26
Mariapolis,2018-03-17,103.14
Marica,2016-10-06,171.12
Marica,2017-03-02,130.16
Marica,2017-03-09,75.11
Marica,2017-03-17,128.88
Marica,2017-03-28,267.79
Marica,2017-04-24,114.64
Marica,2017-05-13,60.46
Marica,2017-05-21,238.38
Marica,2017-05-22,46.0
Marica,2017-05-23,75.53
Marica,2017-05-25,51.230000000000004
Marica,2017-05-28,71.53
Marica,2017-05-29,407.21
Marica,2017-06-14,156.74
Marica,2017-06-17,79.22
Marica,2017-07-19,75.53
Marica,2017-07-30,89.28
Marica,2017-08-01,338.68
Marica,2017-08-02,118.82
Marica,2017-08-03,71.53
Marica,2017-08-13,62.25
Marica,2017-08-15,1893.06
Marica,2017-08-22,75.53
Marica,2017-08-23,207.2
Marica,2017-08-27,46.5
Marica,2017-08-30,93.82
Marica,2017-09-01,266.42
Marica,2017-09-03,136.04
Marica,2017-09-07,354.4
Marica,2017-09-18,203.38
Marica,2017-09-19,166.3
Marica,2017-09-20,188.68
Marica,2017-09-25,62.69
Marica,2017-10-03,62.849999999999994
Marica,2017-10-14,216.4
Marica,2017-10-20,125.77
Marica,2017-10-29,54.14
Marica,2017-10-31,126.93
Marica,2017-11-06,130.16
Marica,2017-11-15,164.5
Marica,2017-11-23,103.98
Marica,2017-11-24,1735.92
Marica,2017-11-29,231.34
Marica,2017-12-04,256.43
Marica,2017-12-05,99.15
Marica,2017-12-06,159.31
Marica,2017-12-12,64.25999999999999
Marica,2017-12-14,246.26
Marica,2017-12-18,87.75
Marica,2017-12-19,87.27
Marica,2017-12-22,62.849999999999994
Marica,2017-12-28,54.09
Marica,2018-01-09,64.23
Marica,2018-01-15,89.88000000000001
Marica,2018-01-16,150.89000000000001
Marica,2018-01-18,1920.4399999999998
Marica,2018-01-19,616.94
Marica,2018-01-21,151.51
Marica,2018-01-25,107.78
Marica,2018-01-28,518.73
Marica,2018-02-05,93.21000000000001
Marica,2018-02-09,138.07999999999998
Marica,2018-02-13,65.46
Marica,2018-02-14,81.89
Marica,2018-02-19,209.45000000000002
Marica,2018-03-01,589.9
Marica,2018-03-05,343.6
Marica,2018-03-12,135.95000000000002
Marica,2018-03-15,63.1
Marica,2018-03-16,161.65
Marica,2018-03-20,91.47
Marica,2018-03-21,540.29
Marica,2018-03-28,266.11
Marica,2018-04-09,69.9
Marica,2018-04-14,246.39
Marica,2018-04-17,63.82
Marica,2018-04-18,317.64
Marica,2018-04-24,185.94
Marica,2018-04-28,183.93
Marica,2018-04-30,91.08
Marica,2018-05-04,94.3
Marica,2018-05-13,167.53
Marica,2018-05-15,273.81
Marica,2018-05-16,75.89
Marica,2018-05-17,592.1099999999999
Marica,2018-05-24,152.88
Marica,2018-05-28,100.85
Marica,2018-06-09,175.86
Marica,2018-06-16,88.39
Marica,2018-06-18,106.96000000000001
Marica,2018-06-21,46.58
Marica,2018-06-23,174.86
Marica,2018-06-25,204.82
Marica,2018-06-29,147.79999999999998
Marica,2018-07-02,118.89
Marica,2018-07-03,72.15
Marica,2018-07-05,203.25
Marica,2018-07-06,155.05
Marica,2018-07-08,64.0
Marica,2018-07-17,1773.3400000000001
Marica,2018-07-27,87.9
Marica,2018-07-30,48.209999999999994
Marica,2018-08-01,75.17
Marica,2018-08-06,44.129999999999995
Marica,2018-08-14,180.22
Marica,2018-08-17,257.27
Marica,2018-08-19,355.78
Marica,2018-08-20,63.42
Marica,2018-08-23,168.61
Marica,2018-08-26,215.05
Marica,2018-08-27,274.94
Marilandia,2017-05-06,106.75
Marilandia,2017-10-01,43.0
Marilandia,2017-10-11,217.78
Marilandia,2017-11-14,219.27
Marilandia,2017-11-15,348.4
Marilandia,2017-12-03,47.1
Marilandia,2018-01-13,173.88
Marilandia,2018-01-15,198.13
Marilandia,2018-02-28,83.2
Marilandia,2018-04-10,739.79
Marilandia,2018-04-15,135.51
Marilandia,2018-08-21,257.6
Marilandia do Sul,2018-06-06,178.27
Marilena,2018-06-13,33.37
Marilena,2018-08-20,107.86999999999999
Marilia,2016-10-04,47.75
Marilia,2017-02-24,56.36
Marilia,2017-03-01,62.37
Marilia,2017-03-22,55.0
Marilia,2017-03-28,175.46
Marilia,2017-04-06,64.51
Marilia,2017-04-11,67.62
Marilia,2017-04-15,62.44
Marilia,2017-04-24,64.67
Marilia,2017-04-29,299.76
Marilia,2017-04-30,66.67
Marilia,2017-05-01,196.99
Marilia,2017-05-11,128.6
Marilia,2017-05-14,71.92
Marilia,2017-05-19,441.21
Marilia,2017-05-21,194.44
Marilia,2017-05-28,413.16
Marilia,2017-06-02,467.75
Marilia,2017-06-05,186.72
Marilia,2017-06-06,133.45
Marilia,2017-06-09,35.85
Marilia,2017-06-10,223.29999999999998
Marilia,2017-06-12,116.32
Marilia,2017-06-16,72.99
Marilia,2017-06-26,89.67
Marilia,2017-07-01,48.34
Marilia,2017-07-07,60.85
Marilia,2017-07-08,73.34
Marilia,2017-07-11,113.71
Marilia,2017-07-12,916.0
Marilia,2017-07-13,115.22
Marilia,2017-07-16,1367.5
Marilia,2017-07-20,246.83
Marilia,2017-07-24,152.39
Marilia,2017-07-25,148.58
Marilia,2017-07-30,292.38
Marilia,2017-08-03,56.66
Marilia,2017-08-07,184.93
Marilia,2017-08-10,550.13
Marilia,2017-08-15,91.03
Marilia,2017-08-27,83.79
Marilia,2017-09-06,69.77
Marilia,2017-09-11,65.87
Marilia,2017-09-13,218.55
Marilia,2017-09-22,154.43
Marilia,2017-09-27,119.4
Marilia,2017-10-09,31.75
Marilia,2017-10-10,274.39
Marilia,2017-10-16,119.18
Marilia,2017-10-19,140.53
Marilia,2017-10-23,170.85
Marilia,2017-11-01,58.269999999999996
Marilia,2017-11-02,73.34
Marilia,2017-11-04,111.28
Marilia,2017-11-13,61.75
Marilia,2017-11-15,43.1
Marilia,2017-11-19,198.04000000000002
Marilia,2017-11-21,193.7
Marilia,2017-11-25,236.12
Marilia,2017-11-27,682.1
Marilia,2017-11-28,874.02
Marilia,2017-11-30,78.21
Marilia,2017-12-05,476.85
Marilia,2017-12-07,38.14
Marilia,2017-12-12,45.34
Marilia,2017-12-17,369.59999999999997
Marilia,2017-12-18,108.67
Marilia,2017-12-19,63.269999999999996
Marilia,2017-12-20,97.58000000000001
Marilia,2017-12-22,103.61000000000001
Marilia,2017-12-24,114.9
Marilia,2017-12-29,216.11
Marilia,2018-01-02,345.32
Marilia,2018-01-03,369.59999999999997
Marilia,2018-01-05,83.41000000000001
Marilia,2018-01-08,261.73
Marilia,2018-01-11,31.21
Marilia,2018-01-14,226.69
Marilia,2018-01-15,213.95000000000002
Marilia,2018-01-17,247.39
Marilia,2018-01-19,41.839999999999996
Marilia,2018-01-22,97.34
Marilia,2018-01-23,629.34
Marilia,2018-01-24,126.15
Marilia,2018-01-27,149.64999999999998
Marilia,2018-02-01,664.15
Marilia,2018-02-15,470.90999999999997
Marilia,2018-02-19,194.46
Marilia,2018-02-21,63.269999999999996
Marilia,2018-02-26,2027.26
Marilia,2018-03-03,927.47
Marilia,2018-03-07,95.13000000000001
Marilia,2018-03-09,99.15
Marilia,2018-03-14,233.78
Marilia,2018-03-21,309.08
Marilia,2018-03-23,124.4
Marilia,2018-03-25,363.95
Marilia,2018-03-29,97.17
Marilia,2018-03-31,126.4
Marilia,2018-04-04,461.14
Marilia,2018-04-05,222.11
Marilia,2018-04-06,31.75
Marilia,2018-04-07,86.02000000000001
Marilia,2018-04-15,134.41
Marilia,2018-04-17,1029.52
Marilia,2018-04-20,209.4
Marilia,2018-04-21,51.75
Marilia,2018-04-24,213.43
Marilia,2018-04-25,257.99
Marilia,2018-04-26,352.87
Marilia,2018-04-28,758.1199999999999
Marilia,2018-04-29,78.01
Marilia,2018-04-30,126.85
Marilia,2018-05-03,84.88
Marilia,2018-05-06,70.42
Marilia,2018-05-12,101.14
Marilia,2018-05-14,722.04
Marilia,2018-05-16,124.03999999999999
Marilia,2018-05-20,38.910000000000004
Marilia,2018-05-21,85.14
Marilia,2018-05-23,121.83999999999999
Marilia,2018-06-06,153.31
Marilia,2018-06-08,39.69
Marilia,2018-06-10,64.07000000000001
