customer_city,order_purchase_year,order_purchase_week,Total_sales
Currais Novos,2017,14,741.44
Currais Novos,2018,14,184.75
Currais Novos,2018,28,161.19
Currais Novos,2018,3,373.84000000000003
Currais Novos,2018,30,188.72
Currais Novos,2018,7,115.02000000000001
Currais Novos,2018,8,40.74
Curral de Cima,2018,32,199.0
Curral de Dentro,2018,14,109.64
Curralinho,2017,5,30.3
Curuca,2018,12,40.53
Curuca,2018,13,281.96
Curupa,2017,32,146.1
Cururupu,2018,23,285.45
Curvelandia,2018,34,432.78
Curvelo,2017,13,74.16
Curvelo,2017,20,183.95
Curvelo,2017,21,35.089999999999996
Curvelo,2017,26,231.28
Curvelo,2017,29,206.47
Curvelo,2017,30,118.89
Curvelo,2017,34,125.33000000000001
Curvelo,2017,35,115.89999999999999
Curvelo,2017,37,129.66
Curvelo,2017,39,75.62
Curvelo,2017,41,183.95
Curvelo,2017,45,105.28
Curvelo,2017,48,631.16
Curvelo,2017,49,935.95
Curvelo,2017,5,142.96
Curvelo,2017,50,116.24
Curvelo,2017,51,147.93
Curvelo,2017,52,156.09
Curvelo,2017,9,50.09
Curvelo,2018,1,363.79999999999995
Curvelo,2018,11,62.68000000000001
Curvelo,2018,12,37.089999999999996
Curvelo,2018,17,742.6
Curvelo,2018,18,420.71999999999997
Curvelo,2018,2,327.49
Curvelo,2018,20,50.019999999999996
Curvelo,2018,23,106.87
Curvelo,2018,24,100.78999999999999
Curvelo,2018,25,53.22
Curvelo,2018,30,133.32
Curvelo,2018,31,352.64
Curvelo,2018,32,173.84
Curvelo,2018,4,9.27
Curvelo,2018,8,36.69
Curvelo,2018,9,198.01999999999998
Custodia,2017,29,174.4
Custodia,2017,47,39.61
Custodia,2017,50,184.28
Custodia,2018,15,186.4
Custodia,2018,23,161.68
Custodia,2018,7,520.82
Damianopolis,2018,16,112.62
Darcinopolis,2017,22,423.17
Dario Meira,2018,29,62.2
Datas,2018,23,4820.94
David Canabarro,2017,33,86.15
David Canabarro,2017,41,67.76
David Canabarro,2018,14,256.84000000000003
Delfim Moreira,2018,13,39.37
Delfinopolis,2018,17,69.12
Delmiro Gouveia,2017,28,538.4
Delmiro Gouveia,2018,29,213.92000000000002
Delmiro Gouveia,2018,32,176.2
Delmiro Gouveia,2018,7,206.14
Demerval Lobao,2018,8,40.89
Denise,2017,47,444.57000000000005
Deodapolis,2017,34,78.2
Deodapolis,2017,40,33.01
Deodapolis,2018,12,35.1
Deodapolis,2018,20,35.1
Deputado Irapuan Pinheiro,2017,38,38.82
Deputado Irapuan Pinheiro,2017,9,86.95
Deputado Irapuan Pinheiro,2018,12,55.62
Deputado Irapuan Pinheiro,2018,2,183.38
Descalvado,2017,27,73.55
Descalvado,2017,44,47.0
Descalvado,2018,10,34.19
Descalvado,2018,12,27.85
Descalvado,2018,23,180.6
Descalvado,2018,24,34.19
Descalvado,2018,27,206.99
Descalvado,2018,3,115.18
Descalvado,2018,32,99.9
Descalvado,2018,34,99.26
Descalvado,2018,8,104.56
Descalvado,2018,9,124.84
Descanso,2017,22,141.63
Descanso,2017,35,61.849999999999994
Descoberto,2017,18,69.44
Descoberto,2017,45,62.59
Descoberto,2018,19,49.82
Desembargador Otoni,2017,28,196.02
Desterro de Entre Rios,2016,40,97.09
Desterro de Entre Rios,2017,14,62.05
Desterro de Entre Rios,2017,32,58.28
Desterro de Entre Rios,2017,42,77.50999999999999
Desterro do Melo,2017,35,35.86
Dezesseis de Novembro,2017,26,102.75
Diadema,2016,40,85.81
Diadema,2017,10,1094.4
Diadema,2017,11,247.42000000000002
Diadema,2017,12,161.02
Diadema,2017,13,223.26
Diadema,2017,14,88.65
Diadema,2017,15,151.1
Diadema,2017,16,254.83
Diadema,2017,17,641.0600000000001
Diadema,2017,18,195.32
Diadema,2017,19,314.71999999999997
Diadema,2017,20,429.37
Diadema,2017,21,198.05
Diadema,2017,22,787.29
Diadema,2017,23,15054.11
Diadema,2017,24,428.69
Diadema,2017,25,87.52000000000001
Diadema,2017,26,82.50999999999999
Diadema,2017,27,906.5500000000001
Diadema,2017,28,182.39
Diadema,2017,29,127.41000000000001
Diadema,2017,30,574.4
Diadema,2017,31,203.87
Diadema,2017,32,374.01
Diadema,2017,33,502.69
Diadema,2017,34,1010.06
Diadema,2017,36,925.3399999999999
Diadema,2017,37,959.09
Diadema,2017,38,639.9000000000001
Diadema,2017,39,342.09000000000003
Diadema,2017,4,265.88
Diadema,2017,40,815.02
Diadema,2017,41,330.2
Diadema,2017,42,343.65
Diadema,2017,43,706.15
Diadema,2017,44,445.1
Diadema,2017,45,369.52
Diadema,2017,46,468.26
Diadema,2017,47,1376.98
Diadema,2017,48,553.8699999999999
Diadema,2017,49,409.43
Diadema,2017,5,118.07000000000001
Diadema,2017,51,197.5
Diadema,2017,52,202.98000000000002
Diadema,2017,7,166.58
Diadema,2017,9,230.52
Diadema,2018,1,93.52000000000001
Diadema,2018,10,773.76
Diadema,2018,11,134.47
Diadema,2018,12,633.9100000000001
Diadema,2018,13,245.74
Diadema,2018,14,363.0400000000001
Diadema,2018,15,1006.71
Diadema,2018,16,860.2700000000001
Diadema,2018,17,909.8299999999999
Diadema,2018,18,297.03000000000003
Diadema,2018,19,665.36
Diadema,2018,2,467.13
Diadema,2018,20,719.2800000000001
Diadema,2018,21,597.9
Diadema,2018,22,148.39
Diadema,2018,23,619.54
Diadema,2018,24,348.71
Diadema,2018,25,739.9599999999999
Diadema,2018,26,82.98
Diadema,2018,27,61.75
Diadema,2018,28,260.74
Diadema,2018,29,605.04
Diadema,2018,3,374.5
Diadema,2018,30,393.32
Diadema,2018,31,125.01
Diadema,2018,32,573.7199999999999
Diadema,2018,33,492.72
Diadema,2018,34,424.65999999999997
Diadema,2018,4,783.8299999999999
Diadema,2018,5,2117.83
Diadema,2018,6,1118.6599999999999
Diadema,2018,7,446.3
Diadema,2018,8,1187.21
Diadema,2018,9,382.7
Diamante de Uba,2018,15,68.13
Diamante do Norte,2017,45,50.46
Diamante do Norte,2017,9,59.629999999999995
Diamante do Norte,2018,1,33.37
Diamante do Norte,2018,12,211.85000000000002
Diamante do Norte,2018,18,112.73
Diamantina,2016,40,114.44
Diamantina,2017,12,156.59
Diamantina,2017,18,270.08
Diamantina,2017,27,35.089999999999996
Diamantina,2017,31,56.26
Diamantina,2017,35,642.52
Diamantina,2017,36,416.57000000000005
Diamantina,2017,47,78.51
Diamantina,2017,48,138.5
Diamantina,2017,50,69.12
Diamantina,2018,1,186.61
Diamantina,2018,13,60.84
Diamantina,2018,15,136.4
Diamantina,2018,17,96.01
Diamantina,2018,18,39.089999999999996
Diamantina,2018,19,143.82
Diamantina,2018,2,69.9
Diamantina,2018,20,74.49
Diamantina,2018,23,76.75999999999999
Diamantina,2018,25,84.23
Diamantina,2018,26,113.86
Diamantina,2018,27,242.69
Diamantina,2018,30,371.59
Diamantina,2018,31,94.61000000000001
Diamantina,2018,33,61.01
Diamantina,2018,5,331.79999999999995
Diamantina,2018,7,29.1
Diamantino,2017,12,79.65
Diamantino,2017,37,34.69
Diamantino,2017,41,122.84
Diamantino,2017,45,28.689999999999998
Diamantino,2018,13,103.33000000000001
Dianopolis,2017,11,321.84
Dianopolis,2017,13,57.77
Dianopolis,2018,12,583.8
Dianopolis,2018,27,105.2
Dias D'Ávila,2017,12,257.56
Dias D'Ávila,2017,15,97.3
Dias D'Ávila,2017,17,213.46
Dias D'Ávila,2017,29,58.78
Dias D'Ávila,2017,30,34.72
Dias D'Ávila,2017,31,312.22
Dias D'Ávila,2017,32,210.64000000000001
Dias D'Ávila,2017,39,192.35000000000002
Dias D'Ávila,2017,50,622.96
Dias D'Ávila,2017,51,54.98
Dias D'Ávila,2017,52,169.28
Dias D'Ávila,2017,9,90.71
Dias D'Ávila,2018,1,455.38
Dias D'Ávila,2018,11,54.18
Dias D'Ávila,2018,15,74.65
Dias D'Ávila,2018,17,78.56
Dias D'Ávila,2018,19,147.36999999999998
Dias D'Ávila,2018,23,257.56
Dias D'Ávila,2018,31,47.53
Dias D'Ávila,2018,6,176.76
Dias D'Ávila,2018,7,26.78
Dias D'Ávila,2018,9,131.57999999999998
Diogo de Vasconcelos,2017,30,89.57
Diogo de Vasconcelos,2017,52,274.94
Dionisio,2017,49,51.379999999999995
Dionisio,2018,25,103.04
Dionisio,2018,28,29.490000000000002
Dionisio Cerqueira,2017,34,63.42
Dionisio Cerqueira,2018,20,382.48
Dionisio Cerqueira,2018,30,159.32
Diorama,2018,20,149.16
Divinesia,2017,44,123.78999999999999
Divinesia,2018,16,21.42
Divinesia,2018,31,61.46
Divino,2017,29,35.69
Divino,2017,37,116.41999999999999
Divino,2017,48,47.510000000000005
Divino,2017,6,298.09
Divino,2018,11,84.23
Divino,2018,15,103.11000000000001
Divino,2018,16,145.56
Divino,2018,19,195.99
Divino,2018,21,67.5
Divino,2018,26,77.97
Divino,2018,34,126.0
Divino,2018,5,384.48
Divino,2018,8,62.91
Divino de Sao Lourenco,2017,19,119.18
Divino de Sao Lourenco,2018,14,149.16
Divinolandia,2017,24,69.9
Divinolandia,2017,25,86.81
Divinolandia,2017,35,86.02000000000001
Divinolandia,2017,38,84.23
Divinolandia,2017,39,115.05
Divinolandia,2018,10,191.93
Divinolandia,2018,27,35.0
Divinolandia,2018,29,45.86
Divinolandia,2018,5,189.12
Divinolandia de Minas,2017,23,58.31
Divinolandia de Minas,2017,32,75.69
Divinolandia de Minas,2018,2,72.25
Divinolandia de Minas,2018,5,142.82
Divinopolis,2016,40,437.65999999999997
Divinopolis,2017,10,318.40999999999997
Divinopolis,2017,11,867.2399999999999
Divinopolis,2017,12,213.79999999999998
Divinopolis,2017,15,104.7
Divinopolis,2017,16,74.92
Divinopolis,2017,17,549.03
Divinopolis,2017,20,29.0
Divinopolis,2017,21,112.1
Divinopolis,2017,22,865.6600000000001
Divinopolis,2017,23,60.050000000000004
Divinopolis,2017,26,108.77000000000001
Divinopolis,2017,27,165.79999999999998
Divinopolis,2017,28,6544.240000000001
Divinopolis,2017,3,1051.7
Divinopolis,2017,30,755.9200000000001
Divinopolis,2017,31,309.81
Divinopolis,2017,33,350.54
Divinopolis,2017,35,223.26
Divinopolis,2017,36,171.32
Divinopolis,2017,37,326.57000000000005
Divinopolis,2017,38,340.56
Divinopolis,2017,39,148.15
Divinopolis,2017,42,328.12000000000006
Divinopolis,2017,44,57.510000000000005
Divinopolis,2017,45,399.05
Divinopolis,2017,46,777.1899999999999
Divinopolis,2017,47,782.5799999999999
Divinopolis,2017,48,741.5699999999999
Divinopolis,2017,5,155.82999999999998
Divinopolis,2017,50,407.13
Divinopolis,2017,51,303.21
Divinopolis,2017,52,267.41
Divinopolis,2017,6,75.56
Divinopolis,2017,8,60.86
Divinopolis,2018,1,175.28
Divinopolis,2018,10,200.24
Divinopolis,2018,11,1256.25
Divinopolis,2018,12,137.49
Divinopolis,2018,13,96.97999999999999
Divinopolis,2018,14,627.2099999999999
Divinopolis,2018,15,188.06
Divinopolis,2018,16,90.47
Divinopolis,2018,18,184.17000000000002
Divinopolis,2018,19,541.73
Divinopolis,2018,2,50.97
Divinopolis,2018,20,265.05
Divinopolis,2018,21,184.57
Divinopolis,2018,22,404.95
Divinopolis,2018,23,148.79
Divinopolis,2018,24,676.94
Divinopolis,2018,25,50.86
Divinopolis,2018,27,73.15
Divinopolis,2018,28,560.27
Divinopolis,2018,29,622.99
Divinopolis,2018,3,222.74
Divinopolis,2018,30,817.81
Divinopolis,2018,31,644.27
Divinopolis,2018,32,153.38
Divinopolis,2018,33,147.35
Divinopolis,2018,34,168.20000000000002
Divinopolis,2018,35,117.94
Divinopolis,2018,4,1937.98
Divinopolis,2018,5,246.04
Divinopolis,2018,6,565.6200000000001
Divinopolis,2018,7,2345.78
Divinopolis,2018,8,227.38
Divinopolis,2018,9,175.22
Divinopolis de Goias,2018,9,94.3
Divinopolis do Tocantins,2018,34,139.26999999999998
Divisa Alegre,2017,22,70.61
Divisa Alegre,2017,32,161.74
Divisa Nova,2017,23,60.18
Divisa Nova,2018,12,788.71
Divisopolis,2017,47,55.09
Dobrada,2018,11,320.01
Dois Corregos,2017,24,52.93
Dois Corregos,2017,29,31.75
Dois Corregos,2018,10,44.0
Dois Corregos,2018,14,147.09
Dois Corregos,2018,17,121.97999999999999
Dois Corregos,2018,20,52.29
Dois Corregos,2018,30,40.589999999999996
Dois Corregos,2018,33,565.25
Dois Corregos,2018,34,51.69
Dois Corregos,2018,5,81.34
Dois Irmaos,2017,4,171.53
Dois Irmaos,2017,45,195.0
Dois Irmaos,2017,46,92.67
Dois Irmaos,2017,51,67.13
Dois Irmaos,2018,10,72.14
Dois Irmaos,2018,14,107.96000000000001
Dois Irmaos,2018,18,979.8000000000001
Dois Irmaos,2018,22,96.65
Dois Irmaos,2018,30,213.12
Dois Irmaos,2018,4,346.88
Dois Irmaos,2018,7,67.43
Dois Irmaos,2018,8,278.40000000000003
Dois Irmaos do Buriti,2017,47,191.99
Dois Irmaos do Buriti,2017,51,117.58
Dois Lajeados,2018,33,147.01
Dois Riachos,2018,18,152.25
Dois Vizinhos,2017,12,70.9
Dois Vizinhos,2017,14,400.75
Dois Vizinhos,2017,37,80.19
Dois Vizinhos,2017,4,139.51
Dois Vizinhos,2017,40,751.26
Dois Vizinhos,2017,41,67.76
Dois Vizinhos,2017,43,83.02
Dois Vizinhos,2017,47,72.15
Dois Vizinhos,2018,1,114.44
Dois Vizinhos,2018,13,159.65
Dois Vizinhos,2018,14,55.1
Dois Vizinhos,2018,15,238.13
Dois Vizinhos,2018,16,106.38
Dois Vizinhos,2018,18,171.44
Dois Vizinhos,2018,21,80.19
Dois Vizinhos,2018,25,286.01
Dois Vizinhos,2018,3,217.12
Dois Vizinhos,2018,33,1029.0
Dois Vizinhos,2018,4,127.92
Dois Vizinhos,2018,7,35.129999999999995
Dom Aquino,2017,12,120.07
Dom Aquino,2017,25,167.49
Dom Aquino,2018,18,37.68
Dom Aquino,2018,22,159.85
Dom Aquino,2018,34,72.18
Dom Basilio,2017,38,38.78
Dom Basilio,2017,45,86.91999999999999
Dom Bosco,2018,19,423.86
Dom Cavati,2018,12,173.53
Dom Cavati,2018,25,93.08
Dom Eliseu,2017,19,40.629999999999995
Dom Eliseu,2017,29,75.53
Dom Eliseu,2017,44,61.74
Dom Eliseu,2018,10,116.38
Dom Eliseu,2018,16,86.95
Dom Eliseu,2018,20,57.629999999999995
Dom Eliseu,2018,3,376.55
Dom Feliciano,2017,39,138.07999999999998
Dom Feliciano,2017,41,393.93
Dom Feliciano,2017,52,355.45
Dom Feliciano,2018,29,36.849999999999994
Dom Macedo Costa,2017,48,1027.92
Dom Macedo Costa,2018,29,82.83
Dom Pedrito,2017,22,76.12
Dom Pedrito,2017,25,40.43
Dom Pedrito,2017,32,69.9
Dom Pedrito,2017,52,207.25
Dom Pedrito,2018,12,828.0799999999999
Dom Pedrito,2018,19,465.04
Dom Pedrito,2018,2,312.49
Dom Pedrito,2018,20,85.16
Dom Pedrito,2018,32,100.34
Dom Pedro,2017,35,102.0
Dom Pedro,2018,15,197.7
Dom Pedro,2018,29,105.8
Dom Pedro de Alcantara,2018,29,59.01
Dom Silverio,2017,12,89.07
Dom Silverio,2017,13,47.42
Dom Silverio,2018,13,159.74
Dom Silverio,2018,22,29.08
Dom Silverio,2018,26,121.17999999999999
Dom Silverio,2018,27,113.91
Dom Vicoso,2018,15,170.84
Dom Vicoso,2018,26,142.96
Domelia,2018,34,284.22999999999996
Domiciano Ribeiro,2017,35,76.65
Domiciano Ribeiro,2018,13,72.72999999999999
Domiciano Ribeiro,2018,16,153.09
Domingos Martins,2018,15,165.8
Domingos Martins,2018,21,286.73
Dona Euzebia,2017,47,320.44
Dona Euzebia,2018,23,117.94
Dona Euzebia,2018,7,354.93999999999994
Dona Francisca,2018,10,53.9
Dona Francisca,2018,3,286.25
Dorandia,2017,20,231.27
Dorandia,2017,30,85.16
Dores de Campos,2018,10,220.59
Dores de Campos,2018,11,86.05000000000001
Dores de Campos,2018,14,44.089999999999996
Dores de Campos,2018,2,104.27000000000001
Dores de Campos,2018,30,609.56
Dores de Guanhaes,2018,16,72.48
Dores de Macabu,2017,3,104.61
Dores do Indaia,2017,24,46.48
Dores do Indaia,2017,31,87.67
Dores do Indaia,2017,44,213.27
Dores do Indaia,2017,49,106.97
Dores do Indaia,2018,10,184.86
Dores do Indaia,2018,11,113.38000000000001
Dores do Indaia,2018,15,146.46
Dores do Indaia,2018,21,43.37
Dores do Indaia,2018,22,60.47
Dores do Rio Preto,2017,49,27.22
Dores do Rio Preto,2018,20,38.46
Dores do Turvo,2018,31,173.82
Douradina,2017,44,43.86
Dourado,2017,24,218.58
Dourado,2017,33,68.34
Dourado,2017,47,101.78999999999999
Dourado,2018,18,132.24
Dourado,2018,22,59.85
Dourado,2018,24,192.66
Dourado,2018,6,106.86000000000001
Dourado,2018,8,143.92000000000002
Dourados,2017,11,164.17000000000002
Dourados,2017,13,67.67
Dourados,2017,14,96.78999999999999
Dourados,2017,16,48.69
Dourados,2017,18,51.11
Dourados,2017,20,858.89
Dourados,2017,21,39.089999999999996
Dourados,2017,22,168.61
Dourados,2017,25,63.410000000000004
Dourados,2017,27,222.1
Dourados,2017,29,703.73
Dourados,2017,34,296.76
Dourados,2017,35,127.95
Dourados,2017,36,80.98
Dourados,2017,41,61.05
Dourados,2017,42,54.1
Dourados,2017,45,40.6
Dourados,2017,46,913.7
Dourados,2017,47,65.82
Dourados,2017,48,273.07
Dourados,2017,49,121.25
Dourados,2017,50,48.69
Dourados,2017,8,199.93
Dourados,2017,9,150.36
Dourados,2018,1,51.11
Dourados,2018,10,674.79
Dourados,2018,11,40.95
Dourados,2018,12,42.089999999999996
Dourados,2018,14,621.19
Dourados,2018,15,634.12
Dourados,2018,17,165.59
Dourados,2018,19,163.32999999999998
Dourados,2018,2,106.38
Dourados,2018,21,830.5
Dourados,2018,22,200.12
Dourados,2018,23,135.65
Dourados,2018,26,109.22999999999999
Dourados,2018,27,170.84
Dourados,2018,28,216.56
Dourados,2018,29,65.05
Dourados,2018,3,233.2
Dourados,2018,30,715.19
Dourados,2018,31,109.79
Dourados,2018,32,132.77
Dourados,2018,34,106.38
Dourados,2018,4,450.76
Dourados,2018,7,136.23000000000002
Dourados,2018,8,51.11
Doutor Camargo,2017,19,142.96
Doutor Camargo,2018,9,235.04999999999998
Doverlandia,2018,1,183.85
Doverlandia,2018,25,138.07999999999998
Doverlandia,2018,34,447.51
Dracena,2017,17,481.32
Dracena,2017,27,186.95
Dracena,2017,30,200.38
Dracena,2017,32,98.55
Dracena,2017,40,27.73
Dracena,2017,42,714.67
Dracena,2017,46,155.65
Dracena,2017,47,112.94
Dracena,2017,48,444.92
Dracena,2017,5,238.46
Dracena,2017,6,123.69
Dracena,2017,8,69.3
Dracena,2018,12,193.3
Dracena,2018,14,1052.0
Dracena,2018,17,158.86
Dracena,2018,18,92.97
Dracena,2018,2,1043.28
Dracena,2018,20,234.12
Dracena,2018,25,435.48
Dracena,2018,27,93.19
Dracena,2018,29,487.76
Dracena,2018,3,248.15
Dracena,2018,31,97.87
Dracena,2018,8,276.03
Duartina,2016,40,38.849999999999994
Duartina,2017,19,239.52
Duartina,2017,48,214.77
Duartina,2018,19,269.38
Duartina,2018,36,118.58
Duartina,2018,5,63.339999999999996
Duas Barras,2017,10,68.35
Duas Barras,2017,12,71.34
Duas Barras,2017,33,76.13
Duas Barras,2018,20,261.51
Duas Barras,2018,9,107.78
Dumont,2018,2,85.60000000000001
Dumont,2018,20,442.72
Duque Bacelar,2017,48,62.62
Duque Bacelar,2018,19,78.36
Duque Bacelar,2018,9,191.25
Duque de Caxias,2016,40,846.8800000000001
Duque de Caxias,2017,10,39.01
Duque de Caxias,2017,11,446.87
Duque de Caxias,2017,12,43.0
Duque de Caxias,2017,13,394.05
Duque de Caxias,2017,14,2724.15
Duque de Caxias,2017,15,400.78000000000003
Duque de Caxias,2017,16,48.209999999999994
Duque de Caxias,2017,17,420.71000000000004
Duque de Caxias,2017,18,739.28
Duque de Caxias,2017,19,84.64999999999999
Duque de Caxias,2017,20,599.47
Duque de Caxias,2017,22,478.90999999999997
Duque de Caxias,2017,23,521.89
Duque de Caxias,2017,24,190.37
Duque de Caxias,2017,25,86.83000000000001
Duque de Caxias,2017,26,74.69
Duque de Caxias,2017,28,728.96
Duque de Caxias,2017,29,563.69
Duque de Caxias,2017,30,357.20000000000005
Duque de Caxias,2017,31,409.82000000000005
Duque de Caxias,2017,33,1183.94
Duque de Caxias,2017,34,105.28
Duque de Caxias,2017,35,817.6400000000001
Duque de Caxias,2017,36,828.0900000000001
Duque de Caxias,2017,37,275.80999999999995
Duque de Caxias,2017,38,730.79
Duque de Caxias,2017,39,632.84
Duque de Caxias,2017,40,663.47
Duque de Caxias,2017,41,844.8499999999999
Duque de Caxias,2017,42,92.41
Duque de Caxias,2017,44,313.21000000000004
Duque de Caxias,2017,45,276.58000000000004
Duque de Caxias,2017,46,463.62
Duque de Caxias,2017,47,1424.59
Duque de Caxias,2017,48,883.71
Duque de Caxias,2017,49,836.81
Duque de Caxias,2017,5,103.64000000000001
Duque de Caxias,2017,50,1403.2399999999998
Duque de Caxias,2017,51,1056.1599999999999
Duque de Caxias,2017,52,440.57
Duque de Caxias,2017,6,76.08
Duque de Caxias,2017,7,45.01
Duque de Caxias,2017,8,313.82
Duque de Caxias,2017,9,178.91
Duque de Caxias,2018,1,583.89
Duque de Caxias,2018,10,998.2099999999999
Duque de Caxias,2018,11,928.4200000000001
Duque de Caxias,2018,12,149.7
Duque de Caxias,2018,13,518.55
Duque de Caxias,2018,14,242.76
Duque de Caxias,2018,15,59.47
Duque de Caxias,2018,16,373.85
Duque de Caxias,2018,17,254.24
Duque de Caxias,2018,18,442.51000000000005
Duque de Caxias,2018,19,2491.2699999999995
Duque de Caxias,2018,2,369.71000000000004
Duque de Caxias,2018,20,631.3599999999999
Duque de Caxias,2018,21,992.8
Duque de Caxias,2018,22,236.78
Duque de Caxias,2018,23,1539.38
Duque de Caxias,2018,24,444.97
Duque de Caxias,2018,25,227.54000000000002
Duque de Caxias,2018,26,847.37
Duque de Caxias,2018,27,1090.1
Duque de Caxias,2018,28,586.73
Duque de Caxias,2018,29,263.26
Duque de Caxias,2018,3,1314.1999999999998
Duque de Caxias,2018,30,944.3100000000001
Duque de Caxias,2018,31,5387.610000000001
Duque de Caxias,2018,32,694.52
Duque de Caxias,2018,33,434.53
Duque de Caxias,2018,34,291.87
Duque de Caxias,2018,4,641.78
Duque de Caxias,2018,5,747.51
Duque de Caxias,2018,6,2228.6000000000004
Duque de Caxias,2018,7,2405.58
Duque de Caxias,2018,8,734.5699999999999
Duque de Caxias,2018,9,1362.01
Durande,2017,17,118.86999999999999
Durande,2017,41,73.03
Durande,2018,9,92.12
Echapora,2017,30,391.87
Echapora,2017,49,400.9
Echapora,2018,25,70.02
Ecoporanga,2017,20,109.89
Ecoporanga,2017,36,142.96
Ecoporanga,2017,48,201.29000000000002
Ecoporanga,2018,11,138.07999999999998
Ecoporanga,2018,24,324.58
Ecoporanga,2018,29,218.04000000000002
Ecoporanga,2018,33,127.00999999999999
Ecoporanga,2018,34,245.35
Edeia,2017,19,136.3
Edeia,2017,33,226.86
Edeia,2017,48,116.94
Edeia,2018,16,113.00999999999999
Edeia,2018,9,80.81
Eldorado,2017,13,133.39
Eldorado,2017,18,552.54
Eldorado,2017,20,187.91
Eldorado,2017,30,72.42
Eldorado,2017,38,175.64000000000001
Eldorado,2017,44,25.84
Eldorado,2018,2,73.75999999999999
Eldorado,2018,26,31.839999999999996
Eldorado do Sul,2017,11,93.65
Eldorado do Sul,2017,20,37.96
Eldorado do Sul,2017,3,116.33
Eldorado do Sul,2017,32,105.28
Eldorado do Sul,2017,33,100.33999999999999
Eldorado do Sul,2017,47,221.79000000000002
Eldorado do Sul,2018,1,360.66
Eldorado do Sul,2018,10,201.65
Eldorado do Sul,2018,12,132.95000000000002
Eldorado do Sul,2018,18,234.04000000000002
Eldorado do Sul,2018,20,49.01
Eldorado do Sul,2018,32,66.64
Eldorado do Sul,2018,4,135.94
Eldorado do Sul,2018,5,136.82999999999998
Eldorado dos Carajas,2018,3,127.08
Elias Fausto,2017,10,99.19999999999999
Elias Fausto,2017,24,266.48
Elias Fausto,2017,4,105.66
Elias Fausto,2018,10,277.05
Elias Fausto,2018,6,48.84
Eliseu Martins,2017,9,140.0
Eliseu Martins,2018,15,166.26
Elisio Medrado,2018,32,73.83
Eloi Mendes,2017,15,38.22
Eloi Mendes,2017,30,618.85
Eloi Mendes,2017,49,32.6
Eloi Mendes,2018,11,636.74
Eloi Mendes,2018,13,80.2
Eloi Mendes,2018,15,235.39
Eloi Mendes,2018,19,65.0
Eloi Mendes,2018,32,155.63
Eloi Mendes,2018,33,54.05
Embauba,2018,15,55.96
Embauba,2018,32,414.81
Embu,2017,17,26.169999999999998
Embu,2017,21,57.68
Embu,2017,23,131.38
Embu,2017,25,113.15
Embu,2017,41,56.86
Embu,2017,47,716.5600000000001
Embu,2017,5,87.71000000000001
Embu,2018,1,62.17
Embu,2018,13,82.73
Embu,2018,14,144.5
Embu,2018,18,1651.52
Embu,2018,2,222.96
Embu,2018,20,56.96
Embu,2018,21,256.4
Embu,2018,22,103.08000000000001
Embu,2018,34,32.28
Embu das Artes,2017,11,56.6
Embu das Artes,2017,12,390.18
Embu das Artes,2017,13,68.83
Embu das Artes,2017,15,139.10999999999999
Embu das Artes,2017,17,96.09
Embu das Artes,2017,19,115.5
Embu das Artes,2017,20,465.46
Embu das Artes,2017,21,178.42000000000002
Embu das Artes,2017,22,79.24000000000001
Embu das Artes,2017,24,166.5
Embu das Artes,2017,25,368.82
Embu das Artes,2017,27,19.78
Embu das Artes,2017,28,70.72
Embu das Artes,2017,30,32.37
Embu das Artes,2017,31,179.93
Embu das Artes,2017,32,856.26
Embu das Artes,2017,33,334.34
Embu das Artes,2017,35,105.97
Embu das Artes,2017,37,284.27
Embu das Artes,2017,38,480.94
Embu das Artes,2017,39,528.9300000000001
Embu das Artes,2017,4,11.68
Embu das Artes,2017,40,26.75
Embu das Artes,2017,41,53.730000000000004
Embu das Artes,2017,42,282.88
Embu das Artes,2017,43,97.86999999999999
Embu das Artes,2017,44,221.16
Embu das Artes,2017,45,54.26
Embu das Artes,2017,46,35.68
Embu das Artes,2017,47,1269.27
Embu das Artes,2017,48,69.78
Embu das Artes,2017,49,105.09
Embu das Artes,2017,5,80.15
Embu das Artes,2017,50,519.66
Embu das Artes,2017,51,382.87
Embu das Artes,2017,52,176.91
Embu das Artes,2017,7,76.24000000000001
